gene,n_a,n_b,log2_mean_a,log2_mean_b,log2_fc,U,p,p_bh
ARMC10,6,8,15.541565035519502,15.400022891622257,0.1415421438972455,32.0,0.344988344988345,0.8142321150962157
RRP1,6,8,14.23511392410361,14.526170102156959,-0.29105617805334916,16.0,0.344988344988345,0.8142321150962157
TMPPE,6,8,11.660097431548543,11.859606705462161,-0.19950927391361795,16.0,0.344988344988345,0.8142321150962157
PHLDB1,6,8,13.409989806421377,13.576543233684266,-0.16655342726288858,16.0,0.344988344988345,0.8142321150962157
PPP1CC,6,8,16.66727491686493,16.38773039281655,0.2795445240483794,32.0,0.344988344988345,0.8142321150962157
TK2,6,8,14.621227568093687,14.746067265648257,-0.12483969755457025,16.0,0.344988344988345,0.8142321150962157
RAB23,6,8,12.716058631759713,12.555370119495063,0.16068851226465064,32.0,0.344988344988345,0.8142321150962157
TRIM3,6,8,10.575631383964028,10.246952874903112,0.3286785090609161,32.0,0.344988344988345,0.8142321150962157
PTGIS,6,8,16.855883195811927,16.01632480869312,0.8395583871188066,32.0,0.344988344988345,0.8142321150962157
ADA2,6,8,14.14988288197194,13.687398704272939,0.4624841776990021,32.0,0.344988344988345,0.8142321150962157
DSG2,6,8,16.70227987884571,16.933598601993264,-0.23131872314755242,16.0,0.344988344988345,0.8142321150962157
CYBC1,6,8,14.198335163694173,13.905489388975871,0.29284577471830175,32.0,0.344988344988345,0.8142321150962157
LGMN,6,8,14.793014501128619,14.42530266066846,0.36771184046015826,32.0,0.344988344988345,0.8142321150962157
PRUNE1,6,8,13.467339389355777,13.677782102909664,-0.21044271355388666,16.0,0.344988344988345,0.8142321150962157
ENG,6,8,12.64463966001179,12.269782914840595,0.37485674517119527,32.0,0.344988344988345,0.8142321150962157
CTBP2,6,8,16.31500585256855,16.769651758050703,-0.45464590548215256,16.0,0.344988344988345,0.8142321150962157
MTMR6,6,8,15.476736877524841,15.256042771468973,0.22069410605586803,32.0,0.344988344988345,0.8142321150962157
CHD8,6,8,14.094717671946114,14.243670902589106,-0.14895323064299149,16.0,0.344988344988345,0.8142321150962157
KDSR,6,8,15.044012181241,14.725114398958418,0.3188977822825816,32.0,0.344988344988345,0.8142321150962157
ACSL5,6,8,14.90429304749446,14.76412974080213,0.14016330669233135,32.0,0.344988344988345,0.8142321150962157
MRPS21,6,8,13.433228552055473,13.600416166887562,-0.16718761483208944,16.0,0.344988344988345,0.8142321150962157
PLEKHA1,4,6,14.54795444959246,14.851265847481173,-0.303311397888713,7.0,0.35238095238095235,0.8258413193670603
SEZ6L2,4,6,13.362546994889819,13.085480958628091,0.27706603626172743,17.0,0.35238095238095235,0.8258413193670603
MAD2L1,4,6,14.115496468732687,14.409476866205166,-0.2939803974724793,7.0,0.35238095238095235,0.8258413193670603
BLTP3A,4,6,10.047809829075318,10.495740120364594,-0.44793029128927664,7.0,0.35238095238095235,0.8258413193670603
LSM14B,4,6,13.425942784659293,13.63325400355324,-0.2073112188939472,7.0,0.35238095238095235,0.8258413193670603
THOC7,4,6,16.56777326058426,16.21424330782838,0.3535299527558813,17.0,0.35238095238095235,0.8258413193670603
SMPDL3B,4,6,14.099310438050745,13.465273731435987,0.6340367066147579,17.0,0.35238095238095235,0.8258413193670603
NSMCE3,6,4,13.724564857853723,14.170240246780843,-0.44567538892711944,7.0,0.35238095238095235,0.8258413193670603
NAA16,6,4,10.456264679773051,10.003700727716568,0.45256395205648303,17.0,0.35238095238095235,0.8258413193670603
PHKA2,4,6,11.70052863216867,11.455036736650845,0.2454918955178247,17.0,0.35238095238095235,0.8258413193670603
GIMAP6,4,6,15.729682346714064,16.2445527391338,-0.5148703924197342,7.0,0.35238095238095235,0.8258413193670603
FAM8A1,4,6,10.975818160475988,10.862333013437762,0.11348514703822588,17.0,0.35238095238095235,0.8258413193670603
FDFT1,4,6,14.018854267358158,14.504947054558473,-0.4860927872003149,7.0,0.35238095238095235,0.8258413193670603
SP110,4,6,12.555347234687536,12.144410287418332,0.4109369472692048,17.0,0.35238095238095235,0.8258413193670603
CGN,4,6,16.073516503706138,16.8213570266222,-0.7478405229160607,7.0,0.35238095238095235,0.8258413193670603
DCUN1D5,4,6,13.691628274654569,13.32453785025138,0.3670904244031892,17.0,0.35238095238095235,0.8258413193670603
PHPT1,6,4,14.210825118500551,13.60577702396938,0.6050480945311723,17.0,0.35238095238095235,0.8258413193670603
EPB41L1,6,4,14.888705437581834,14.613344055416706,0.2753613821651282,17.0,0.35238095238095235,0.8258413193670603
GSTM3,7,8,16.07055471651123,16.206241856751713,-0.1356871402404849,19.5,0.3541094107998596,0.8281069377918853
NUP37,5,8,14.116485097876506,14.310686143363974,-0.19420104548746764,13.0,0.3543123543123543,0.8281069377918853
EXOSC8,5,8,11.260907143274872,10.966199915559486,0.2947072277153868,27.0,0.3543123543123543,0.8281069377918853
KIRREL1,5,8,12.949323266359352,13.216125305404756,-0.26680203904540356,13.0,0.3543123543123543,0.8281069377918853
GPATCH1,5,8,18.411443654503522,18.17447520772083,0.23696844678269358,27.0,0.3543123543123543,0.8281069377918853
GATM,5,8,14.237731006258485,13.886757129681499,0.35097387657698675,27.0,0.3543123543123543,0.8281069377918853
SDAD1,5,8,19.20359469473211,19.01320665767267,0.19038803705944218,27.0,0.3543123543123543,0.8281069377918853
LDAH,6,7,11.929897309821671,12.143242221288904,-0.21334491146723344,14.0,0.36596736596736595,0.8351633078526756
CWC22,6,7,13.307016927435152,13.432584854449672,-0.12556792701452046,14.0,0.36596736596736595,0.8351633078526756
YARS2,6,7,14.870899739172359,15.005075044155754,-0.1341753049833958,14.0,0.36596736596736595,0.8351633078526756
TMEM126A,6,7,12.372727007275666,12.124474044676761,0.2482529625989045,28.0,0.36596736596736595,0.8351633078526756
MCRIP1,6,7,16.11808447176318,16.4165231878663,-0.2984387161031208,14.0,0.36596736596736595,0.8351633078526756
AGAP3,7,6,13.496878811822166,13.718326784135785,-0.22144797231361935,14.0,0.36596736596736595,0.8351633078526756
COQ10B,7,6,14.250136713567539,14.396569030615138,-0.14643231704759962,14.0,0.36596736596736595,0.8351633078526756
TRAPPC6B,6,7,15.684082087701185,15.548842800838193,0.13523928686299236,28.0,0.36596736596736595,0.8351633078526756
LZIC,6,7,12.250373085230882,11.976622776367636,0.2737503088632458,28.0,0.36596736596736595,0.8351633078526756
POLD2,6,7,15.400262146411444,15.657477713884665,-0.25721556747322083,14.0,0.36596736596736595,0.8351633078526756
BCL2L1,6,7,13.226535017515971,12.93596837527792,0.2905666422380513,28.0,0.36596736596736595,0.8351633078526756
PGS1,7,6,10.01839156538834,10.210123945691839,-0.19173238030349893,14.0,0.36596736596736595,0.8351633078526756
SYNRG,7,6,13.452033648496549,13.176791928491232,0.275241720005317,28.0,0.36596736596736595,0.8351633078526756
ATP9A,6,7,13.476444482650278,13.638061404347772,-0.16161692169749386,14.0,0.36596736596736595,0.8351633078526756
SEPTIN10,6,7,15.37015954984314,15.080278554585307,0.28988099525783184,28.0,0.36596736596736595,0.8351633078526756
EMC6,6,7,13.435233915427233,13.632693272615887,-0.19745935718865404,14.0,0.36596736596736595,0.8351633078526756
AATF,6,7,16.811821287262276,16.9083025309062,-0.0964812436439253,14.0,0.36596736596736595,0.8351633078526756
RAB12,6,7,14.360341298310116,14.220806019221659,0.13953527908845764,28.0,0.36596736596736595,0.8351633078526756
CFL2,6,7,15.216269835642587,14.830148126752656,0.3861217088899309,28.0,0.36596736596736595,0.8351633078526756
SAP30BP,4,8,11.98352495182391,12.06701259657482,-0.0834876447509103,10.0,0.3676767676767677,0.8351633078526756
MZT1,4,8,12.995244462965452,13.363009833642003,-0.36776537067655113,10.0,0.3676767676767677,0.8351633078526756
COQ8B,3,6,17.646527867388638,17.182123340638217,0.4644045267504211,13.0,0.38095238095238093,0.8351633078526756
MSRA,6,3,12.481648644772767,12.192047435248975,0.2896012095237914,13.0,0.38095238095238093,0.8351633078526756
MME,3,6,16.664686741914313,17.11403586046204,-0.4493491185477261,5.0,0.38095238095238093,0.8351633078526756
PRTFDC1,3,6,15.044306108701015,15.351591019113977,-0.307284910412962,5.0,0.38095238095238093,0.8351633078526756
PBK,3,6,11.137045757499857,10.421457789548597,0.7155879679512598,13.0,0.38095238095238093,0.8351633078526756
MAP4K2,6,3,11.4466696042174,10.893533527178766,0.5531360770386335,13.0,0.38095238095238093,0.8351633078526756
GRAMD1A,3,6,10.333817032672089,10.040185864904094,0.2936311677679946,13.0,0.38095238095238093,0.8351633078526756
PAN2,3,6,11.571736354034366,12.177572071586644,-0.6058357175522779,5.0,0.38095238095238093,0.8351633078526756
DENND3,3,6,12.883107391121817,12.419549149783933,0.4635582413378838,13.0,0.38095238095238093,0.8351633078526756
PCDH1,6,3,10.719280401688595,10.775810659730205,-0.05653025804160983,5.0,0.38095238095238093,0.8351633078526756
NUSAP1,3,6,14.225203095132187,13.942289894236511,0.28291320089567584,13.0,0.38095238095238093,0.8351633078526756
TMSB10,7,7,18.30718249918895,18.493131617558713,-0.1859491183697628,17.0,0.3828671328671329,0.8351633078526756
MED23,7,7,11.645903659868688,11.478271004979224,0.16763265488946466,32.0,0.3828671328671329,0.8351633078526756
ARL8A,7,7,15.102584407945306,15.244081798760856,-0.1414973908155499,17.0,0.3828671328671329,0.8351633078526756
PPP4R3A,7,7,13.369023826330745,13.549984552536083,-0.18096072620533832,17.0,0.3828671328671329,0.8351633078526756
PPM1A,7,7,13.730492634481624,13.605918241396692,0.12457439308493257,32.0,0.3828671328671329,0.8351633078526756
PPP1R14A,7,7,15.70576521769949,16.298384920916487,-0.5926197032169966,17.0,0.3828671328671329,0.8351633078526756
RNF181,7,7,13.65038415482874,13.941435295932441,-0.2910511411037007,17.0,0.3828671328671329,0.8351633078526756
ITGA4,7,7,14.61002595855146,14.344146575500409,0.2658793830510522,32.0,0.3828671328671329,0.8351633078526756
LRRFIP2,7,7,13.690492521264119,13.982230080361635,-0.2917375590975162,17.0,0.3828671328671329,0.8351633078526756
NAA25,7,7,17.37488792620483,17.488451672431943,-0.1135637462271113,17.0,0.3828671328671329,0.8351633078526756
SRSF4,7,7,13.113582105093972,13.223820644501686,-0.11023853940771389,17.0,0.3828671328671329,0.8351633078526756
LSM7,7,7,15.494039697391804,15.208090481113217,0.2859492162785866,32.0,0.3828671328671329,0.8351633078526756
MGAT2,7,7,13.688682511823894,13.444570953996244,0.24411155782764915,32.0,0.3828671328671329,0.8351633078526756
DNAJB6,7,7,14.859120971897655,15.036453565428886,-0.1773325935312311,17.0,0.3828671328671329,0.8351633078526756
CEP250,7,7,12.040521391518121,11.850574990601016,0.1899464009171048,32.0,0.3828671328671329,0.8351633078526756
TMEM165,7,7,11.314400456500419,11.476860889336418,-0.1624604328359993,17.0,0.3828671328671329,0.8351633078526756
EIF1,7,7,14.165873776234763,13.91371357509955,0.2521602011352133,32.0,0.3828671328671329,0.8351633078526756
TMEM201,7,7,13.770948641851628,13.89879472113886,-0.1278460792872309,17.0,0.3828671328671329,0.8351633078526756
MRPL24,7,7,13.11582047855191,12.985960644019334,0.1298598345325761,32.0,0.3828671328671329,0.8351633078526756
GGA2,7,7,16.131495152825874,15.979570822870542,0.15192432995533167,32.0,0.3828671328671329,0.8351633078526756
DCK,7,7,14.428532550907134,14.175360423003,0.25317212790413457,32.0,0.3828671328671329,0.8351633078526756
NQO1,7,7,14.318717837445936,14.59805796693983,-0.2793401294938942,17.0,0.3828671328671329,0.8351633078526756
AAK1,7,7,12.047651304776277,11.828083058980054,0.21956824579622314,32.0,0.3828671328671329,0.8351633078526756
MT-ND4,7,7,13.628157010601809,13.376512874616433,0.2516441359853765,32.0,0.3828671328671329,0.8351633078526756
MRRF,7,7,14.245950027714814,14.362162833732404,-0.11621280601758954,17.0,0.3828671328671329,0.8351633078526756
HID1,7,7,13.821140774013328,13.474617360871823,0.3465234131415045,32.0,0.3828671328671329,0.8351633078526756
TRAPPC11,7,7,11.826748402161483,11.616558583528201,0.2101898186332818,32.0,0.3828671328671329,0.8351633078526756
UBAC2,7,7,13.253446268699117,13.656603914125489,-0.4031576454263721,17.0,0.3828671328671329,0.8351633078526756
GNG2,7,7,13.184814133440128,12.894727785360258,0.29008634807986944,32.0,0.3828671328671329,0.8351633078526756
EIF1AD,3,7,13.085280882115455,13.305158181213486,-0.21987729909803022,6.0,0.3833333333333333,0.8351633078526756
ZFPL1,3,7,14.83626107315011,15.05192894451014,-0.2156678713600293,6.0,0.3833333333333333,0.8351633078526756
USP25,3,5,10.73191428255845,11.015308275535906,-0.28339399297745693,4.0,0.39285714285714285,0.8351633078526756
DEPTOR,3,5,11.824547949983303,10.950695920383009,0.873852029600295,11.0,0.39285714285714285,0.8351633078526756
ATP6V0C,5,3,13.777571952901539,13.331528770703791,0.44604318219774797,11.0,0.39285714285714285,0.8351633078526756
KRT35,3,5,19.078555380253135,17.15276706391425,1.9257883163388847,11.0,0.39285714285714285,0.8351633078526756
CCNL1,5,3,11.904753926516602,12.14622061633466,-0.24146668981805774,4.0,0.39285714285714285,0.8351633078526756
TRIM29,5,3,16.437293395286495,17.43553844770233,-0.9982450524158359,4.0,0.39285714285714285,0.8351633078526756
TYK2,3,5,10.908316334819324,10.541141729644146,0.36717460517517786,11.0,0.39285714285714285,0.8351633078526756
MPLKIP,3,5,12.390336084751851,12.21299208275456,0.17734400199729095,11.0,0.39285714285714285,0.8351633078526756
SUOX,5,3,10.498086143822828,10.014607106731972,0.4834790370908557,11.0,0.39285714285714285,0.8351633078526756
CRADD,3,5,13.595974497787473,13.22965649537117,0.3663180024163033,11.0,0.39285714285714285,0.8351633078526756
HOOK2,3,5,13.783473321403937,13.559732277251783,0.22374104415215434,11.0,0.39285714285714285,0.8351633078526756
RAB20,3,5,15.207904411193349,15.478550599278993,-0.2706461880856441,4.0,0.39285714285714285,0.8351633078526756
UBASH3B,3,5,17.016030530455854,17.496156907640607,-0.48012637718475304,4.0,0.39285714285714285,0.8351633078526756
TAOK2,6,6,12.289181612038668,12.478017609425583,-0.18883599738691537,12.0,0.3939393939393939,0.8351633078526756
DIAPH2,6,6,11.930450402551154,11.508536553997814,0.4219138485533396,24.0,0.3939393939393939,0.8351633078526756
PAIP1,6,6,13.147879872895075,13.309543807425078,-0.1616639345300026,12.0,0.3939393939393939,0.8351633078526756
ANK1,6,6,17.08593639576656,16.39742181743,0.6885145783365587,24.0,0.3939393939393939,0.8351633078526756
RAMAC,6,6,13.047805375618303,13.224214716746785,-0.1764093411284815,12.0,0.3939393939393939,0.8351633078526756
CA6,6,6,18.830147666455392,18.08578784910245,0.7443598173529438,24.0,0.3939393939393939,0.8351633078526756
PCIF1,6,6,15.02258058665032,14.86532779683794,0.15725278981238056,24.0,0.3939393939393939,0.8351633078526756
MAMDC2,6,6,16.13320601392499,16.209209098656494,-0.07600308473150363,12.0,0.3939393939393939,0.8351633078526756
CRAT,7,8,16.146930210135178,15.977852228870155,0.16907798126502271,36.0,0.39689199689199695,0.8351633078526756
BZW1,7,8,17.078903363610255,17.21477172250028,-0.13586835889002558,20.0,0.39689199689199695,0.8351633078526756
PSMC3,7,8,19.76055818205958,19.81500786144679,-0.05444967938721135,20.0,0.39689199689199695,0.8351633078526756
RCN2,7,8,16.389911400109252,16.596917066496637,-0.20700566638738493,20.0,0.39689199689199695,0.8351633078526756
DDOST,7,8,21.702567012080458,21.54441163787257,0.15815537420788672,36.0,0.39689199689199695,0.8351633078526756
GNPDA1,7,8,18.631412109064744,18.83853843266218,-0.20712632359743566,20.0,0.39689199689199695,0.8351633078526756
LUM,7,8,23.110429111239945,22.55962129556239,0.5508078156775547,36.0,0.39689199689199695,0.8351633078526756
HMBS,7,8,15.910380814554916,16.107598898412277,-0.1972180838573614,20.0,0.39689199689199695,0.8351633078526756
TMEM258,7,8,16.042008943047925,16.209136479167313,-0.1671275361193878,20.0,0.39689199689199695,0.8351633078526756
TECR,7,8,18.115690526672058,17.878453479037784,0.23723704763427378,36.0,0.39689199689199695,0.8351633078526756
MLF2,7,8,15.591937547929701,15.81259458323993,-0.22065703531022862,20.0,0.39689199689199695,0.8351633078526756
LMF2,7,8,17.147012322062782,17.01144165060893,0.13557067145385204,36.0,0.39689199689199695,0.8351633078526756
NSFL1C,7,8,17.19275840882967,17.431416650032066,-0.23865824120239765,20.0,0.39689199689199695,0.8351633078526756
PDHX,7,8,15.87851631898364,16.136349455754353,-0.25783313677071185,20.0,0.39689199689199695,0.8351633078526756
CORO7,7,8,19.470586257987005,19.428857448068136,0.04172880991886885,36.0,0.39689199689199695,0.8351633078526756
ALDH9A1,7,8,20.078215962792576,19.854551054939446,0.22366490785313076,36.0,0.39689199689199695,0.8351633078526756
CACYBP,7,8,16.855263441458117,16.984174271453128,-0.1289108299950108,20.0,0.39689199689199695,0.8351633078526756
APEX1,7,8,19.38013187825077,19.350514433655796,0.029617444594972397,36.0,0.39689199689199695,0.8351633078526756
RCN3,7,8,17.76078902997191,18.059875394292256,-0.2990863643203454,20.0,0.39689199689199695,0.8351633078526756
CA1,7,8,22.443827389092593,21.808460167346787,0.6353672217458062,36.0,0.39689199689199695,0.8351633078526756
GNAI2,7,8,20.728417241921278,20.538074380526687,0.19034286139459056,36.0,0.39689199689199695,0.8351633078526756
ACTG2,7,8,24.447722469746076,24.035389699963005,0.4123327697830703,36.0,0.39689199689199695,0.8351633078526756
LYPLAL1,7,8,15.728561220692708,15.838099612612789,-0.10953839192008097,20.0,0.39689199689199695,0.8351633078526756
COL12A1,7,8,21.142562055694942,21.95963960141406,-0.8170775457191191,20.0,0.39689199689199695,0.8351633078526756
CPT2,7,8,15.409938223978555,15.249587569075619,0.16035065490293654,36.0,0.39689199689199695,0.8351633078526756
SH3GL1,7,8,16.372178780314076,16.11961035474663,0.2525684255674463,36.0,0.39689199689199695,0.8351633078526756
IDUA,7,8,13.728279922080816,13.475410751808566,0.2528691702722501,36.0,0.39689199689199695,0.8351633078526756
ACOT9,7,8,17.281411590400587,17.381095360675495,-0.0996837702749076,20.0,0.39689199689199695,0.8351633078526756
CCDC22,7,8,22.781479747210103,22.65882158673424,0.12265816047586142,36.0,0.39689199689199695,0.8351633078526756
ICAM1,7,8,18.509998488694652,18.692819053948135,-0.18282056525348267,20.0,0.39689199689199695,0.8351633078526756
HMGCL,7,8,15.900014082402931,16.166185262911128,-0.26617118050819677,20.0,0.39689199689199695,0.8351633078526756
SRCAP,7,8,14.305797761432384,14.571891100392088,-0.26609333895970444,20.0,0.39689199689199695,0.8351633078526756
RTRAF,7,8,17.106831929308548,16.938024672097413,0.1688072572111352,36.0,0.39689199689199695,0.8351633078526756
CAB39,7,8,16.571078268770457,16.21525948275482,0.3558187860156359,36.0,0.39689199689199695,0.8351633078526756
HSD17B4,7,8,18.76707341601759,18.957777270161298,-0.1907038541437096,20.0,0.39689199689199695,0.8351633078526756
MIF,7,8,20.650968753447255,20.860811943053164,-0.20984318960590898,20.0,0.39689199689199695,0.8351633078526756
NUP155,7,8,16.808322573228917,16.89523620888879,-0.08691363565987231,20.0,0.39689199689199695,0.8351633078526756
UBE4A,7,8,18.30510906524602,18.44520490854466,-0.14009584329863856,20.0,0.39689199689199695,0.8351633078526756
POLR2B,7,8,16.708921496239462,16.59722271457777,0.11169878166169056,36.0,0.39689199689199695,0.8351633078526756
GSTO1,7,8,20.153693228790154,20.28136014027446,-0.1276669114843081,20.0,0.39689199689199695,0.8351633078526756
SCO1,7,8,15.169008512966055,14.96397121771263,0.20503729525342607,36.0,0.39689199689199695,0.8351633078526756
COMT,7,8,18.327451175476455,18.104948593529713,0.22250258194674188,36.0,0.39689199689199695,0.8351633078526756
RAP2B,7,8,16.8516612055254,17.072804417912742,-0.2211432123873429,20.0,0.39689199689199695,0.8351633078526756
RBM3,7,8,20.77899598292778,20.642667645808693,0.13632833711908532,36.0,0.39689199689199695,0.8351633078526756
COPB2,7,8,19.98012107632352,20.08351355613464,-0.1033924798111201,20.0,0.39689199689199695,0.8351633078526756
VIPAS39,7,8,12.191322684419065,12.454278993074292,-0.2629563086552267,20.0,0.39689199689199695,0.8351633078526756
CUL4A,7,8,17.313488273868668,17.160513958792748,0.15297431507591952,36.0,0.39689199689199695,0.8351633078526756
RBM26,7,8,17.131940029696747,16.961140710912346,0.17079931878440036,36.0,0.39689199689199695,0.8351633078526756
GTPBP1,7,8,16.003933427412722,15.93514894627776,0.06878448113496205,36.0,0.39689199689199695,0.8351633078526756
POLR2A,7,8,20.921547920890617,20.842210284086534,0.0793376368040839,36.0,0.39689199689199695,0.8351633078526756
COPZ1,7,8,18.57866529166699,18.4444449405364,0.1342203511305904,36.0,0.39689199689199695,0.8351633078526756
COPS5,7,8,16.935735427537058,16.74992035982674,0.18581506771031897,36.0,0.39689199689199695,0.8351633078526756
ACTB,7,8,27.566063308380013,27.454333136400273,0.11173017197974033,36.0,0.39689199689199695,0.8351633078526756
HARS1,7,8,19.141739274469707,19.024349342283173,0.11738993218653349,36.0,0.39689199689199695,0.8351633078526756
RBM14,7,8,19.589384097468503,19.475616557639007,0.11376753982949595,36.0,0.39689199689199695,0.8351633078526756
LSM3,7,8,18.76534868342557,18.94790293084347,-0.1825542474178974,20.0,0.39689199689199695,0.8351633078526756
EIF3H,7,8,17.709659548501183,17.588530027796182,0.12112952070500071,36.0,0.39689199689199695,0.8351633078526756
RBM42,7,8,16.703562143945017,16.472534904858506,0.23102723908651157,36.0,0.39689199689199695,0.8351633078526756
ALOX5AP,7,8,20.47844310103228,20.64437372657497,-0.16593062554268911,20.0,0.39689199689199695,0.8351633078526756
TGM2,7,8,18.96264237305389,19.241434498374986,-0.27879212532109676,20.0,0.39689199689199695,0.8351633078526756
CAT,7,8,21.337987908374043,20.99924746791202,0.338740440462022,36.0,0.39689199689199695,0.8351633078526756
MIA2,7,8,15.028675939092157,15.294071153500134,-0.2653952144079774,20.0,0.39689199689199695,0.8351633078526756
HEXA,7,8,19.813170013528765,20.02560788511879,-0.21243787159002636,20.0,0.39689199689199695,0.8351633078526756
AP2A2,7,8,17.488048918518405,17.311825596640517,0.17622332187788814,36.0,0.39689199689199695,0.8351633078526756
CASP3,7,8,17.447943207130244,17.63355106830202,-0.18560786117177486,20.0,0.39689199689199695,0.8351633078526756
GPLD1,7,8,14.896737329559626,14.674989426080119,0.2217479034795069,36.0,0.39689199689199695,0.8351633078526756
CASP1,7,8,17.53859448749648,17.64351609057008,-0.10492160307360265,20.0,0.39689199689199695,0.8351633078526756
RBM8A,7,8,18.026707792964363,18.1343271861887,-0.10761939322433633,20.0,0.39689199689199695,0.8351633078526756
PCK2,7,8,18.221055445001834,18.313900147610084,-0.09284470260825017,20.0,0.39689199689199695,0.8351633078526756
HECTD1,7,8,13.916031411244441,14.057686932410759,-0.1416555211663173,20.0,0.39689199689199695,0.8351633078526756
CRLF3,7,8,16.01892472668355,15.713019308361474,0.3059054183220766,36.0,0.39689199689199695,0.8351633078526756
S100A6,7,8,23.243150736935014,23.59578003023028,-0.3526292932952657,20.0,0.39689199689199695,0.8351633078526756
ACTBL2,7,8,25.83998463412388,25.748700694818858,0.09128393930502199,36.0,0.39689199689199695,0.8351633078526756
SKIC2,7,8,16.37222430170524,16.238792930858445,0.13343137084679668,36.0,0.39689199689199695,0.8351633078526756
HTT,7,8,14.174439041545755,14.227929470699529,-0.05349042915377389,20.0,0.39689199689199695,0.8351633078526756
TMEM68,7,8,14.427710234291542,14.215540854684807,0.21216937960673476,36.0,0.39689199689199695,0.8351633078526756
LRG1,7,8,17.209832398550816,17.066893455203065,0.14293894334775104,36.0,0.39689199689199695,0.8351633078526756
PRPF3,7,8,16.497785988595698,16.619677447864667,-0.12189145926896927,20.0,0.39689199689199695,0.8351633078526756
MPP1,7,8,16.677458127743655,16.907948250132414,-0.23049012238875832,20.0,0.39689199689199695,0.8351633078526756
ADNP,7,8,16.163941006555937,16.34118891884565,-0.1772479122897117,20.0,0.39689199689199695,0.8351633078526756
GLA,7,8,14.466929621365178,14.781732690612985,-0.314803069247807,20.0,0.39689199689199695,0.8351633078526756
ARL6IP5,7,8,21.154511960859768,21.054131652587074,0.10038030827269395,36.0,0.39689199689199695,0.8351633078526756
CDH1,7,8,17.3004550128185,17.819777213094888,-0.5193222002763882,20.0,0.39689199689199695,0.8351633078526756
ROCK2,7,8,13.491557425124855,13.737071374561431,-0.24551394943657634,20.0,0.39689199689199695,0.8351633078526756
SMU1,7,8,17.345485709969697,17.235558805746273,0.10992690422342477,36.0,0.39689199689199695,0.8351633078526756
PPM1F,7,8,17.49575184464326,17.698680454672594,-0.2029286100293355,20.0,0.39689199689199695,0.8351633078526756
ANP32E,7,8,17.84843054007894,17.658924229518824,0.18950631056011602,36.0,0.39689199689199695,0.8351633078526756
ARPC2,7,8,20.252142130056864,20.08216040323667,0.1699817268201933,36.0,0.39689199689199695,0.8351633078526756
RPS2,7,8,20.158916887107967,20.02403907389339,0.13487781321457604,36.0,0.39689199689199695,0.8351633078526756
ARPC5L,7,8,19.638356577716987,19.48636786868761,0.15198870902937855,36.0,0.39689199689199695,0.8351633078526756
TPM3,7,8,23.27945650025263,23.365699427595267,-0.08624292734263861,20.0,0.39689199689199695,0.8351633078526756
NACA,7,8,19.643508909068363,19.51474331253049,0.12876559653787112,36.0,0.39689199689199695,0.8351633078526756
NCEH1,7,8,19.02393441897819,19.148029928316127,-0.12409550933793767,20.0,0.39689199689199695,0.8351633078526756
ARPIN,7,8,13.614935789011495,13.88571791000664,-0.2707821209951451,20.0,0.39689199689199695,0.8351633078526756
SERPINB5,7,8,19.05505008206321,18.471083446402865,0.5839666356603459,36.0,0.39689199689199695,0.8351633078526756
STT3A,7,8,19.658514704616213,19.45050855568099,0.2080061489352225,36.0,0.39689199689199695,0.8351633078526756
RPS27A,7,8,24.38707910871441,24.27821640537431,0.10886270334010106,36.0,0.39689199689199695,0.8351633078526756
RPS28,7,8,22.328685867863943,22.423588311108844,-0.09490244324490149,20.0,0.39689199689199695,0.8351633078526756
TM9SF3,7,8,15.983154034934856,15.726410926387873,0.2567431085469831,36.0,0.39689199689199695,0.8351633078526756
ILF3,7,8,20.229016188770363,20.14061723935184,0.08839894941852222,36.0,0.39689199689199695,0.8351633078526756
MRC2,7,8,16.207971450357743,16.48265176870874,-0.27468031835099893,20.0,0.39689199689199695,0.8351633078526756
FLAD1,7,8,17.127985812583887,17.249751384967052,-0.12176557238316477,20.0,0.39689199689199695,0.8351633078526756
AGAP2,7,8,13.824740093426595,13.589754635770126,0.23498545765646917,36.0,0.39689199689199695,0.8351633078526756
SEC31A,7,8,18.54180763149691,18.41892319056152,0.12288444093538686,36.0,0.39689199689199695,0.8351633078526756
RPS5,7,8,21.203363969635273,21.174071180426907,0.029292789208366088,36.0,0.39689199689199695,0.8351633078526756
APOH,7,8,18.779717639475376,18.36038865094797,0.4193289885274041,36.0,0.39689199689199695,0.8351633078526756
EIF4E2,7,8,15.650868094367743,15.767008241258909,-0.11614014689116559,20.0,0.39689199689199695,0.8351633078526756
FAM98B,7,8,17.195533216859975,17.029698455733637,0.16583476112633733,36.0,0.39689199689199695,0.8351633078526756
PPIE,7,8,13.902068920706625,14.09477581968148,-0.19270689897485482,20.0,0.39689199689199695,0.8351633078526756
EFTUD2,7,8,18.38433871350804,18.34869985898647,0.035638854521568675,36.0,0.39689199689199695,0.8351633078526756
NELFB,7,8,15.208641965888186,15.334544693777309,-0.12590272788912316,20.0,0.39689199689199695,0.8351633078526756
RPL27A,7,8,20.19421280167334,20.06689760954692,0.12731519212642084,36.0,0.39689199689199695,0.8351633078526756
APPL1,7,8,16.217721867864334,16.18607334853855,0.03164851932578472,36.0,0.39689199689199695,0.8351633078526756
RPL22,7,8,20.342979066283732,20.219344134722082,0.12363493156165006,36.0,0.39689199689199695,0.8351633078526756
