slide,cell_type,mean_abundance,std,frac_pos_over_0.1,rank_in_slide
4390-BS1,Megakaryocyte,0.03003155067563057,0.014255615882575512,4.08797318289592e-05,71
4390-BS1,Mesothelia,0.04674293473362923,0.026987513527274132,0.039775979069577305,61
4390-BS1,Macrophage_intermediate,0.024776607751846313,0.011405255645513535,0.0,74
4390-BS1,Monocyte_CD14,0.049322135746479034,0.031113289296627045,0.06655220341754559,56
4390-BS1,Monocyte_CD16,0.0380818247795105,0.017881153151392937,0.003025100155342981,67
4390-BS1,Muscle_airway,1.2089908123016357,0.5640383958816528,0.9939497996893141,6
4390-BS1,Muscle_pericyte_airway,0.09353117644786835,0.04488688334822655,0.3895838443299812,36
4390-BS1,Muscle_pericyte_parenchyma,0.05188548192381859,0.03441426903009415,0.08245441909901072,54
4390-BS1,Muscle_perivascular_immune_recruiting,0.10444231331348419,0.04735376685857773,0.5094840977843186,30
4390-BS1,Muscle_smooth_pulmonary,0.8859810829162598,0.4371233582496643,0.9908838198021421,7
4390-BS1,Muscle_smooth_syst_arterial,2.0869088172912598,0.9209715723991394,0.9976289755539204,2
4390-BS1,Myoepithelial,0.24651801586151123,0.13216570019721985,0.8709426866159758,16
4390-BS1,NAF_endoneurial,0.10034891963005066,0.03953444957733154,0.4902706238247077,32
4390-BS1,NAF_perineurial,0.18192924559116364,0.07312049716711044,0.8795683100318862,20
4390-BS1,NK_CD16hi,0.08594872802495956,0.03842056915163994,0.3395470525713351,39
4390-BS1,NKT,0.07622531801462173,0.03294873237609863,0.2217316654402747,45
4390-BS1,NK_CD11d,0.09772492200136185,0.045797720551490784,0.44963617038672227,33
4390-BS1,NK_CD56bright,0.09424057602882385,0.04825190082192421,0.3938762161720219,35
4390-BS1,Neuroendocrine,0.04685124754905701,0.02037467248737812,0.008053307170304962,60
4390-BS1,SMG_Basal,0.09685386717319489,0.0526692159473896,0.4489820946774589,34
4390-BS1,SMG_Duct,1.7037467956542969,0.9773058891296387,0.9846701005641403,3
4390-BS1,SMG_Mucous,0.49531733989715576,0.2873060405254364,0.9514348785871964,9
4390-BS1,SMG_Serous,1.5824579000473022,0.815297544002533,0.9975880958220914,4
4390-BS1,Schwann_Myelinating,0.1379566192626953,0.0673644095659256,0.6896001962227127,28
4390-BS1,Schwann_nonmyelinating,0.16729585826396942,0.08456508815288544,0.7974818085193361,22
4390-BS1,Secretory_Club,0.018029985949397087,0.025838080793619156,0.017700923881939334,79
4390-BS1,Secretory_Goblet,0.5018690228462219,0.43225568532943726,0.8929768620717848,8
4390-BS1,Suprabasal,0.3133147060871124,0.240186870098114,0.8649742457689478,12
4390-BS1,T_reg,0.07116302847862244,0.029951464384794235,0.1626195732155997,49
4390-BS1,gdT,0.08200379461050034,0.03212032839655876,0.27810481563240946,41
