cell_type,gene,r,p,rank,direction,p_bh
SMG_Mucous,CTTN,0.6123353030511091,3.7426691286146507e-06,5,pos,1.5594454702561045e-05
SMG_Serous,PHB2,0.7309425050400905,3.6617160414920136e-09,1,pos,8.917619583946682e-08
SMG_Serous,MAGOHB,0.7304733515921654,3.78998832317734e-09,2,pos,8.917619583946682e-08
SMG_Serous,RUVBL2,0.7267992174032302,4.9508974697687336e-09,3,pos,9.901794939537467e-08
SMG_Serous,THEM6,0.7188361017393639,8.708296084236622e-09,4,pos,1.3933273734778595e-07
SMG_Serous,CRYAB,0.7052117845411963,2.1917460513165565e-08,5,pos,2.3378624547376603e-07
Schwann_Myelinating,CSNK2A1,0.6204485460177795,2.5519806610141416e-06,1,pos,1.1477873138823477e-05
Schwann_Myelinating,PTK6,0.5925359394970372,9.124037075869396e-06,2,pos,3.0798437386900914e-05
Schwann_Myelinating,PPIH,0.5838185924023025,1.32612468681792e-05,3,pos,4.2435989978173436e-05
Schwann_Myelinating,EPHX2,0.5574390976577981,3.860250523390896e-05,4,pos,9.680879055525757e-05
Schwann_Myelinating,CYB5A,0.5557420470579911,4.122224389879747e-05,5,pos,0.00010060413927454726
Schwann_nonmyelinating,PDLIM1,0.6640060573854417,2.6754024640140983e-07,1,pos,1.7688611332324617e-06
Schwann_nonmyelinating,TLE5,0.5905917790332442,9.926919836145132e-06,2,pos,3.293069798850526e-05
Schwann_nonmyelinating,F13A1,0.5836054786907608,1.338122800742525e-05,3,pos,4.264933229458247e-05
Schwann_nonmyelinating,EWSR1,0.5718973773334756,2.1738612277388825e-05,4,pos,6.364268514948703e-05
Schwann_nonmyelinating,CCDC50,0.565811347863529,2.7773520067775337e-05,5,pos,7.583213670382345e-05
Secretory_Club,TBC1D4,0.5275730753688783,0.00011658989141083431,1,pos,0.00020058475941648913
Secretory_Club,MSI2,0.5224666264943707,0.0001394158062799633,2,pos,0.00022761764290606253
Secretory_Club,PPM1H,0.49881783676051916,0.0003078282333601745,3,pos,0.0004275392130002424
Secretory_Club,SF3B5,0.4959253222172237,0.00033782217557809524,4,pos,0.00046277010353163735
Secretory_Club,DTD1,0.4878790621939125,0.00043566407018369446,5,pos,0.0005704275878018912
Secretory_Goblet,XPO7,0.5164112056376519,0.0001717144333299725,1,pos,0.0002662239276433682
Secretory_Goblet,CCAR2,0.5117003783797713,0.0002013911992908568,2,pos,0.00029884648662019755
Secretory_Goblet,MSI2,0.4779875319893836,0.0005905876875904603,3,pos,0.0007302005435767588
Secretory_Goblet,EPHX2,0.46734100793614736,0.0008112123888939227,4,pos,0.0009474013300950922
Secretory_Goblet,LRRC47,0.4663232383212498,0.0008357592614058884,5,pos,0.0009718130946580098
Suprabasal,MSI2,0.5231615438566765,0.0001360872271507496,1,pos,0.00022355191318398294
Suprabasal,CCAR2,0.5037299814418265,0.0002623660260114846,2,pos,0.0003701813418151459
Suprabasal,XPO7,0.4934339110964304,0.0003657485908947766,3,pos,0.0004925906948077799
Suprabasal,LRRC47,0.45125486399934744,0.0012858034457119416,4,pos,0.0013844451636198564
Suprabasal,KRT33B,0.44764543402481793,0.001421485120709276,5,pos,0.0015122182135205065
T_reg,RPS6KB2,0.5509162096978153,4.958837345858669e-05,1,pos,0.00011366962397383767
T_reg,NECTIN4,0.5487829212216179,5.3760299638661024e-05,2,pos,0.00012039093004548198
T_reg,NQO1,0.5398186460716559,7.504231634936076e-05,3,pos,0.00015393295661407334
T_reg,ENO1,0.5277224953598721,0.00011597651065997638,4,pos,0.000200016718423589
T_reg,ATP1A1,0.5226616891720105,0.00013847407426714753,5,pos,0.00022700667912647137
gdT,ENO1,0.5791034186585058,1.6161797680602774e-05,1,pos,5.030909783845222e-05
gdT,NQO1,0.5779494642444627,1.695551871150336e-05,2,pos,5.217082680462572e-05
gdT,CPQ,0.5669670244952942,2.652089854926487e-05,3,pos,7.331234060898326e-05
gdT,NECTIN4,0.5609967779004057,3.3599079503510154e-05,4,pos,8.670730194454234e-05
gdT,UCHL3,0.5554918499001879,4.1621973108973975e-05,5,pos,0.00010090175299145207
