spot_id,X,Y,array_col,array_row
slide2_152_19_r188c22,4512,65237,22,188
slide2_152_19_r188c24,4912,65237,24,188
slide2_152_19_r188c26,5312,65237,26,188
slide2_152_19_r188c28,5712,65237,28,188
slide2_152_19_r188c30,6112,65237,30,188
slide2_152_19_r188c32,6512,65237,32,188
slide2_152_19_r188c34,6912,65237,34,188
slide2_152_19_r188c36,7312,65237,36,188
slide2_152_19_r188c38,7712,65237,38,188
slide2_152_19_r188c40,8112,65237,40,188
slide2_152_19_r188c42,8512,65237,42,188
slide2_152_19_r188c44,8912,65237,44,188
slide2_152_19_r188c46,9312,65237,46,188
slide2_152_19_r188c48,9712,65237,48,188
slide2_152_19_r188c50,10112,65237,50,188
slide2_152_19_r188c52,10512,65237,52,188
slide2_152_19_r188c54,10912,65237,54,188
slide2_152_19_r188c56,11312,65237,56,188
slide2_152_19_r188c58,11712,65237,58,188
slide2_152_19_r188c640,128112,65237,640,188
slide2_152_19_r188c642,128512,65237,642,188
slide2_152_19_r189c1,312,65583,1,189
slide2_152_19_r189c3,712,65583,3,189
slide2_152_19_r189c5,1112,65583,5,189
slide2_152_19_r189c7,1512,65583,7,189
slide2_152_19_r189c9,1912,65583,9,189
slide2_152_19_r189c11,2312,65583,11,189
slide2_152_19_r189c13,2712,65583,13,189
slide2_152_19_r189c15,3112,65583,15,189
slide2_152_19_r189c17,3512,65583,17,189
slide2_152_19_r189c19,3912,65583,19,189
slide2_152_19_r189c21,4312,65583,21,189
slide2_152_19_r189c23,4712,65583,23,189
slide2_152_19_r189c25,5112,65583,25,189
slide2_152_19_r189c27,5512,65583,27,189
slide2_152_19_r189c29,5912,65583,29,189
slide2_152_19_r189c31,6312,65583,31,189
slide2_152_19_r189c33,6712,65583,33,189
slide2_152_19_r189c35,7112,65583,35,189
slide2_152_19_r189c37,7512,65583,37,189
slide2_152_19_r189c39,7912,65583,39,189
slide2_152_19_r189c41,8312,65583,41,189
slide2_152_19_r189c43,8712,65583,43,189
slide2_152_19_r189c45,9112,65583,45,189
slide2_152_19_r189c47,9512,65583,47,189
slide2_152_19_r189c49,9912,65583,49,189
slide2_152_19_r189c51,10312,65583,51,189
slide2_152_19_r189c53,10712,65583,53,189
slide2_152_19_r189c55,11112,65583,55,189
slide2_152_19_r189c57,11512,65583,57,189
slide2_152_19_r189c59,11912,65583,59,189
slide2_152_19_r190c0,112,65929,0,190
slide2_152_19_r190c2,512,65929,2,190
slide2_152_19_r190c4,912,65929,4,190
slide2_152_19_r190c6,1312,65929,6,190
slide2_152_19_r190c8,1712,65929,8,190
slide2_152_19_r190c10,2112,65929,10,190
slide2_152_19_r190c12,2512,65929,12,190
slide2_152_19_r190c14,2912,65929,14,190
slide2_152_19_r190c16,3312,65929,16,190
slide2_152_19_r190c18,3712,65929,18,190
slide2_152_19_r190c20,4112,65929,20,190
slide2_152_19_r190c22,4512,65929,22,190
slide2_152_19_r190c24,4912,65929,24,190
slide2_152_19_r190c26,5312,65929,26,190
slide2_152_19_r190c28,5712,65929,28,190
slide2_152_19_r190c30,6112,65929,30,190
slide2_152_19_r190c32,6512,65929,32,190
slide2_152_19_r190c34,6912,65929,34,190
slide2_152_19_r190c36,7312,65929,36,190
slide2_152_19_r190c38,7712,65929,38,190
slide2_152_19_r190c40,8112,65929,40,190
slide2_152_19_r190c42,8512,65929,42,190
slide2_152_19_r190c44,8912,65929,44,190
slide2_152_19_r190c46,9312,65929,46,190
slide2_152_19_r190c48,9712,65929,48,190
slide2_152_19_r190c50,10112,65929,50,190
slide2_152_19_r190c52,10512,65929,52,190
slide2_152_19_r190c54,10912,65929,54,190
slide2_152_19_r190c56,11312,65929,56,190
slide2_152_19_r190c58,11712,65929,58,190
slide2_152_19_r191c1,312,66276,1,191
slide2_152_19_r191c3,712,66276,3,191
slide2_152_19_r191c5,1112,66276,5,191
slide2_152_19_r191c7,1512,66276,7,191
slide2_152_19_r191c9,1912,66276,9,191
slide2_152_19_r191c11,2312,66276,11,191
slide2_152_19_r191c13,2712,66276,13,191
slide2_152_19_r191c15,3112,66276,15,191
slide2_152_19_r191c17,3512,66276,17,191
slide2_152_19_r191c19,3912,66276,19,191
slide2_152_19_r191c21,4312,66276,21,191
slide2_152_19_r191c23,4712,66276,23,191
slide2_152_19_r191c25,5112,66276,25,191
slide2_152_19_r191c27,5512,66276,27,191
slide2_152_19_r191c29,5912,66276,29,191
slide2_152_19_r191c31,6312,66276,31,191
slide2_152_19_r191c33,6712,66276,33,191
slide2_152_19_r191c35,7112,66276,35,191
slide2_152_19_r191c37,7512,66276,37,191
slide2_152_19_r191c39,7912,66276,39,191
slide2_152_19_r191c41,8312,66276,41,191
slide2_152_19_r191c43,8712,66276,43,191
slide2_152_19_r191c45,9112,66276,45,191
slide2_152_19_r191c47,9512,66276,47,191
slide2_152_19_r191c49,9912,66276,49,191
slide2_152_19_r191c51,10312,66276,51,191
slide2_152_19_r191c53,10712,66276,53,191
slide2_152_19_r191c55,11112,66276,55,191
slide2_152_19_r191c57,11512,66276,57,191
slide2_152_19_r191c59,11912,66276,59,191
slide2_152_19_r191c647,129512,66276,647,191
slide2_152_19_r192c0,112,66622,0,192
slide2_152_19_r192c2,512,66622,2,192
slide2_152_19_r192c4,912,66622,4,192
slide2_152_19_r192c6,1312,66622,6,192
slide2_152_19_r192c8,1712,66622,8,192
slide2_152_19_r192c10,2112,66622,10,192
slide2_152_19_r192c12,2512,66622,12,192
slide2_152_19_r192c14,2912,66622,14,192
slide2_152_19_r192c16,3312,66622,16,192
slide2_152_19_r192c18,3712,66622,18,192
slide2_152_19_r192c20,4112,66622,20,192
slide2_152_19_r192c22,4512,66622,22,192
slide2_152_19_r192c24,4912,66622,24,192
slide2_152_19_r192c26,5312,66622,26,192
slide2_152_19_r192c28,5712,66622,28,192
slide2_152_19_r192c30,6112,66622,30,192
slide2_152_19_r192c32,6512,66622,32,192
slide2_152_19_r192c34,6912,66622,34,192
slide2_152_19_r192c36,7312,66622,36,192
slide2_152_19_r192c38,7712,66622,38,192
slide2_152_19_r192c40,8112,66622,40,192
slide2_152_19_r192c42,8512,66622,42,192
slide2_152_19_r192c44,8912,66622,44,192
slide2_152_19_r192c46,9312,66622,46,192
slide2_152_19_r192c48,9712,66622,48,192
slide2_152_19_r192c50,10112,66622,50,192
slide2_152_19_r192c52,10512,66622,52,192
slide2_152_19_r192c54,10912,66622,54,192
slide2_152_19_r192c56,11312,66622,56,192
slide2_152_19_r192c58,11712,66622,58,192
slide2_152_19_r192c644,128912,66622,644,192
slide2_152_19_r192c646,129312,66622,646,192
slide2_152_19_r192c648,129712,66622,648,192
slide2_152_19_r193c1,312,66969,1,193
slide2_152_19_r193c3,712,66969,3,193
slide2_152_19_r193c5,1112,66969,5,193
slide2_152_19_r193c7,1512,66969,7,193
slide2_152_19_r193c9,1912,66969,9,193
slide2_152_19_r193c11,2312,66969,11,193
slide2_152_19_r193c13,2712,66969,13,193
slide2_152_19_r193c15,3112,66969,15,193
slide2_152_19_r193c17,3512,66969,17,193
slide2_152_19_r193c19,3912,66969,19,193
slide2_152_19_r193c21,4312,66969,21,193
slide2_152_19_r193c23,4712,66969,23,193
slide2_152_19_r193c25,5112,66969,25,193
slide2_152_19_r193c27,5512,66969,27,193
slide2_152_19_r193c29,5912,66969,29,193
slide2_152_19_r193c31,6312,66969,31,193
slide2_152_19_r193c33,6712,66969,33,193
slide2_152_19_r193c35,7112,66969,35,193
slide2_152_19_r193c37,7512,66969,37,193
slide2_152_19_r193c39,7912,66969,39,193
slide2_152_19_r193c41,8312,66969,41,193
slide2_152_19_r193c43,8712,66969,43,193
slide2_152_19_r193c45,9112,66969,45,193
slide2_152_19_r193c47,9512,66969,47,193
slide2_152_19_r193c49,9912,66969,49,193
slide2_152_19_r193c51,10312,66969,51,193
slide2_152_19_r193c53,10712,66969,53,193
slide2_152_19_r193c55,11112,66969,55,193
slide2_152_19_r193c57,11512,66969,57,193
slide2_152_19_r193c641,128312,66969,641,193
slide2_152_19_r193c643,128712,66969,643,193
slide2_152_19_r193c645,129112,66969,645,193
slide2_152_19_r193c647,129512,66969,647,193
slide2_152_19_r194c0,112,67315,0,194
slide2_152_19_r194c2,512,67315,2,194
slide2_152_19_r194c4,912,67315,4,194
slide2_152_19_r194c6,1312,67315,6,194
slide2_152_19_r194c8,1712,67315,8,194
slide2_152_19_r194c10,2112,67315,10,194
slide2_152_19_r194c12,2512,67315,12,194
slide2_152_19_r194c14,2912,67315,14,194
slide2_152_19_r194c16,3312,67315,16,194
slide2_152_19_r194c18,3712,67315,18,194
slide2_152_19_r194c20,4112,67315,20,194
slide2_152_19_r194c22,4512,67315,22,194
slide2_152_19_r194c24,4912,67315,24,194
slide2_152_19_r194c26,5312,67315,26,194
slide2_152_19_r194c28,5712,67315,28,194
slide2_152_19_r194c30,6112,67315,30,194
slide2_152_19_r194c32,6512,67315,32,194
slide2_152_19_r194c34,6912,67315,34,194
slide2_152_19_r194c36,7312,67315,36,194
slide2_152_19_r194c38,7712,67315,38,194
slide2_152_19_r194c40,8112,67315,40,194
slide2_152_19_r194c42,8512,67315,42,194
slide2_152_19_r194c44,8912,67315,44,194
slide2_152_19_r194c46,9312,67315,46,194
slide2_152_19_r194c48,9712,67315,48,194
slide2_152_19_r194c50,10112,67315,50,194
slide2_152_19_r194c52,10512,67315,52,194
slide2_152_19_r194c54,10912,67315,54,194
slide2_152_19_r194c56,11312,67315,56,194
slide2_152_19_r194c58,11712,67315,58,194
slide2_152_19_r194c642,128512,67315,642,194
slide2_152_19_r194c646,129312,67315,646,194
slide2_152_19_r195c1,312,67661,1,195
slide2_152_19_r195c3,712,67661,3,195
slide2_152_19_r195c5,1112,67661,5,195
slide2_152_19_r195c7,1512,67661,7,195
slide2_152_19_r195c9,1912,67661,9,195
slide2_152_19_r195c11,2312,67661,11,195
slide2_152_19_r195c13,2712,67661,13,195
slide2_152_19_r195c15,3112,67661,15,195
slide2_152_19_r195c17,3512,67661,17,195
slide2_152_19_r195c19,3912,67661,19,195
slide2_152_19_r195c21,4312,67661,21,195
slide2_152_19_r195c23,4712,67661,23,195
slide2_152_19_r195c25,5112,67661,25,195
slide2_152_19_r195c27,5512,67661,27,195
slide2_152_19_r195c29,5912,67661,29,195
slide2_152_19_r195c31,6312,67661,31,195
slide2_152_19_r195c33,6712,67661,33,195
slide2_152_19_r195c35,7112,67661,35,195
slide2_152_19_r195c37,7512,67661,37,195
slide2_152_19_r195c39,7912,67661,39,195
slide2_152_19_r195c41,8312,67661,41,195
slide2_152_19_r195c43,8712,67661,43,195
slide2_152_19_r195c45,9112,67661,45,195
slide2_152_19_r195c47,9512,67661,47,195
slide2_152_19_r195c49,9912,67661,49,195
slide2_152_19_r195c51,10312,67661,51,195
slide2_152_19_r195c53,10712,67661,53,195
slide2_152_19_r195c55,11112,67661,55,195
slide2_152_19_r195c57,11512,67661,57,195
slide2_152_19_r195c641,128312,67661,641,195
slide2_152_19_r195c643,128712,67661,643,195
slide2_152_19_r196c0,112,68008,0,196
slide2_152_19_r196c2,512,68008,2,196
slide2_152_19_r196c4,912,68008,4,196
slide2_152_19_r196c6,1312,68008,6,196
slide2_152_19_r196c8,1712,68008,8,196
slide2_152_19_r196c10,2112,68008,10,196
slide2_152_19_r196c12,2512,68008,12,196
slide2_152_19_r196c14,2912,68008,14,196
slide2_152_19_r196c16,3312,68008,16,196
slide2_152_19_r196c18,3712,68008,18,196
slide2_152_19_r196c20,4112,68008,20,196
slide2_152_19_r196c22,4512,68008,22,196
slide2_152_19_r196c24,4912,68008,24,196
slide2_152_19_r196c26,5312,68008,26,196
slide2_152_19_r196c28,5712,68008,28,196
slide2_152_19_r196c30,6112,68008,30,196
slide2_152_19_r196c32,6512,68008,32,196
slide2_152_19_r196c34,6912,68008,34,196
slide2_152_19_r196c36,7312,68008,36,196
slide2_152_19_r196c38,7712,68008,38,196
slide2_152_19_r196c40,8112,68008,40,196
slide2_152_19_r196c42,8512,68008,42,196
slide2_152_19_r196c44,8912,68008,44,196
slide2_152_19_r196c46,9312,68008,46,196
slide2_152_19_r196c48,9712,68008,48,196
slide2_152_19_r196c50,10112,68008,50,196
slide2_152_19_r196c52,10512,68008,52,196
slide2_152_19_r196c54,10912,68008,54,196
slide2_152_19_r196c56,11312,68008,56,196
slide2_152_19_r196c58,11712,68008,58,196
slide2_152_19_r196c642,128512,68008,642,196
slide2_152_19_r196c644,128912,68008,644,196
slide2_152_19_r196c646,129312,68008,646,196
slide2_152_19_r197c1,312,68354,1,197
slide2_152_19_r197c3,712,68354,3,197
slide2_152_19_r197c5,1112,68354,5,197
slide2_152_19_r197c7,1512,68354,7,197
slide2_152_19_r197c9,1912,68354,9,197
slide2_152_19_r197c11,2312,68354,11,197
slide2_152_19_r197c13,2712,68354,13,197
slide2_152_19_r197c15,3112,68354,15,197
slide2_152_19_r197c17,3512,68354,17,197
slide2_152_19_r197c19,3912,68354,19,197
slide2_152_19_r197c21,4312,68354,21,197
slide2_152_19_r197c23,4712,68354,23,197
slide2_152_19_r197c25,5112,68354,25,197
slide2_152_19_r197c27,5512,68354,27,197
slide2_152_19_r197c29,5912,68354,29,197
slide2_152_19_r197c31,6312,68354,31,197
slide2_152_19_r197c33,6712,68354,33,197
slide2_152_19_r197c35,7112,68354,35,197
slide2_152_19_r197c37,7512,68354,37,197
slide2_152_19_r197c39,7912,68354,39,197
slide2_152_19_r197c41,8312,68354,41,197
slide2_152_19_r197c43,8712,68354,43,197
slide2_152_19_r197c45,9112,68354,45,197
slide2_152_19_r197c47,9512,68354,47,197
slide2_152_19_r197c49,9912,68354,49,197
slide2_152_19_r197c51,10312,68354,51,197
slide2_152_19_r197c53,10712,68354,53,197
slide2_152_19_r197c55,11112,68354,55,197
slide2_152_19_r197c57,11512,68354,57,197
slide2_152_19_r197c599,119912,68354,599,197
slide2_152_19_r197c641,128312,68354,641,197
slide2_152_19_r197c643,128712,68354,643,197
slide2_152_19_r197c645,129112,68354,645,197
slide2_152_19_r198c0,112,68701,0,198
slide2_152_19_r198c2,512,68701,2,198
slide2_152_19_r198c4,912,68701,4,198
slide2_152_19_r198c6,1312,68701,6,198
slide2_152_19_r198c8,1712,68701,8,198
slide2_152_19_r198c10,2112,68701,10,198
slide2_152_19_r198c12,2512,68701,12,198
slide2_152_19_r198c14,2912,68701,14,198
slide2_152_19_r198c16,3312,68701,16,198
slide2_152_19_r198c18,3712,68701,18,198
slide2_152_19_r198c20,4112,68701,20,198
slide2_152_19_r198c22,4512,68701,22,198
slide2_152_19_r198c24,4912,68701,24,198
slide2_152_19_r198c26,5312,68701,26,198
slide2_152_19_r198c28,5712,68701,28,198
slide2_152_19_r198c30,6112,68701,30,198
slide2_152_19_r198c32,6512,68701,32,198
slide2_152_19_r198c34,6912,68701,34,198
slide2_152_19_r198c36,7312,68701,36,198
slide2_152_19_r198c38,7712,68701,38,198
slide2_152_19_r198c40,8112,68701,40,198
slide2_152_19_r198c42,8512,68701,42,198
slide2_152_19_r198c44,8912,68701,44,198
slide2_152_19_r198c46,9312,68701,46,198
slide2_152_19_r198c48,9712,68701,48,198
slide2_152_19_r198c50,10112,68701,50,198
slide2_152_19_r198c52,10512,68701,52,198
slide2_152_19_r198c54,10912,68701,54,198
slide2_152_19_r198c56,11312,68701,56,198
slide2_152_19_r198c58,11712,68701,58,198
slide2_152_19_r198c642,128512,68701,642,198
slide2_152_19_r198c644,128912,68701,644,198
slide2_152_19_r199c1,312,69047,1,199
slide2_152_19_r199c3,712,69047,3,199
slide2_152_19_r199c5,1112,69047,5,199
slide2_152_19_r199c7,1512,69047,7,199
slide2_152_19_r199c9,1912,69047,9,199
slide2_152_19_r199c11,2312,69047,11,199
slide2_152_19_r199c13,2712,69047,13,199
slide2_152_19_r199c15,3112,69047,15,199
slide2_152_19_r199c17,3512,69047,17,199
slide2_152_19_r199c19,3912,69047,19,199
slide2_152_19_r199c21,4312,69047,21,199
slide2_152_19_r199c23,4712,69047,23,199
slide2_152_19_r199c25,5112,69047,25,199
slide2_152_19_r199c27,5512,69047,27,199
slide2_152_19_r199c29,5912,69047,29,199
slide2_152_19_r199c31,6312,69047,31,199
slide2_152_19_r199c33,6712,69047,33,199
slide2_152_19_r199c35,7112,69047,35,199
slide2_152_19_r199c37,7512,69047,37,199
slide2_152_19_r199c39,7912,69047,39,199
slide2_152_19_r199c41,8312,69047,41,199
slide2_152_19_r199c43,8712,69047,43,199
slide2_152_19_r199c45,9112,69047,45,199
slide2_152_19_r199c47,9512,69047,47,199
slide2_152_19_r199c49,9912,69047,49,199
slide2_152_19_r199c51,10312,69047,51,199
slide2_152_19_r199c53,10712,69047,53,199
slide2_152_19_r199c55,11112,69047,55,199
slide2_152_19_r199c57,11512,69047,57,199
slide2_152_19_r199c643,128712,69047,643,199
slide2_152_19_r200c0,112,69394,0,200
slide2_152_19_r200c2,512,69394,2,200
slide2_152_19_r200c4,912,69394,4,200
slide2_152_19_r200c6,1312,69394,6,200
slide2_152_19_r200c8,1712,69394,8,200
slide2_152_19_r200c10,2112,69394,10,200
slide2_152_19_r200c12,2512,69394,12,200
slide2_152_19_r200c14,2912,69394,14,200
slide2_152_19_r200c16,3312,69394,16,200
slide2_152_19_r200c18,3712,69394,18,200
slide2_152_19_r200c20,4112,69394,20,200
slide2_152_19_r200c22,4512,69394,22,200
slide2_152_19_r200c24,4912,69394,24,200
slide2_152_19_r200c26,5312,69394,26,200
slide2_152_19_r200c28,5712,69394,28,200
slide2_152_19_r200c30,6112,69394,30,200
slide2_152_19_r200c32,6512,69394,32,200
slide2_152_19_r200c34,6912,69394,34,200
slide2_152_19_r200c36,7312,69394,36,200
slide2_152_19_r200c38,7712,69394,38,200
slide2_152_19_r200c40,8112,69394,40,200
slide2_152_19_r200c42,8512,69394,42,200
slide2_152_19_r200c44,8912,69394,44,200
slide2_152_19_r200c46,9312,69394,46,200
slide2_152_19_r200c48,9712,69394,48,200
slide2_152_19_r200c50,10112,69394,50,200
slide2_152_19_r200c52,10512,69394,52,200
slide2_152_19_r200c54,10912,69394,54,200
slide2_152_19_r200c56,11312,69394,56,200
slide2_152_19_r200c58,11712,69394,58,200
slide2_152_19_r201c1,312,69740,1,201
slide2_152_19_r201c3,712,69740,3,201
slide2_152_19_r201c5,1112,69740,5,201
slide2_152_19_r201c7,1512,69740,7,201
slide2_152_19_r201c9,1912,69740,9,201
slide2_152_19_r201c11,2312,69740,11,201
slide2_152_19_r201c13,2712,69740,13,201
slide2_152_19_r201c15,3112,69740,15,201
slide2_152_19_r201c17,3512,69740,17,201
slide2_152_19_r201c19,3912,69740,19,201
slide2_152_19_r201c21,4312,69740,21,201
slide2_152_19_r201c23,4712,69740,23,201
slide2_152_19_r201c25,5112,69740,25,201
slide2_152_19_r201c27,5512,69740,27,201
slide2_152_19_r201c29,5912,69740,29,201
slide2_152_19_r201c31,6312,69740,31,201
slide2_152_19_r201c33,6712,69740,33,201
slide2_152_19_r201c35,7112,69740,35,201
slide2_152_19_r201c37,7512,69740,37,201
slide2_152_19_r201c39,7912,69740,39,201
slide2_152_19_r201c41,8312,69740,41,201
slide2_152_19_r201c43,8712,69740,43,201
slide2_152_19_r201c45,9112,69740,45,201
slide2_152_19_r201c47,9512,69740,47,201
slide2_152_19_r201c49,9912,69740,49,201
slide2_152_19_r201c51,10312,69740,51,201
slide2_152_19_r201c53,10712,69740,53,201
slide2_152_19_r201c55,11112,69740,55,201
slide2_152_19_r201c57,11512,69740,57,201
slide2_152_19_r201c637,127512,69740,637,201
slide2_152_19_r201c639,127912,69740,639,201
slide2_152_19_r202c0,112,70086,0,202
slide2_152_19_r202c2,512,70086,2,202
slide2_152_19_r202c4,912,70086,4,202
slide2_152_19_r202c6,1312,70086,6,202
slide2_152_19_r202c8,1712,70086,8,202
slide2_152_19_r202c10,2112,70086,10,202
slide2_152_19_r202c12,2512,70086,12,202
slide2_152_19_r202c14,2912,70086,14,202
slide2_152_19_r202c16,3312,70086,16,202
slide2_152_19_r202c18,3712,70086,18,202
slide2_152_19_r202c20,4112,70086,20,202
slide2_152_19_r202c22,4512,70086,22,202
slide2_152_19_r202c24,4912,70086,24,202
slide2_152_19_r202c26,5312,70086,26,202
slide2_152_19_r202c28,5712,70086,28,202
slide2_152_19_r202c30,6112,70086,30,202
slide2_152_19_r202c32,6512,70086,32,202
slide2_152_19_r202c34,6912,70086,34,202
slide2_152_19_r202c36,7312,70086,36,202
slide2_152_19_r202c38,7712,70086,38,202
slide2_152_19_r202c40,8112,70086,40,202
slide2_152_19_r202c42,8512,70086,42,202
slide2_152_19_r202c44,8912,70086,44,202
slide2_152_19_r202c46,9312,70086,46,202
slide2_152_19_r202c48,9712,70086,48,202
slide2_152_19_r202c50,10112,70086,50,202
slide2_152_19_r202c52,10512,70086,52,202
slide2_152_19_r202c54,10912,70086,54,202
slide2_152_19_r202c56,11312,70086,56,202
slide2_152_19_r202c58,11712,70086,58,202
slide2_152_19_r202c638,127712,70086,638,202
slide2_152_19_r203c1,312,70433,1,203
slide2_152_19_r203c3,712,70433,3,203
slide2_152_19_r203c5,1112,70433,5,203
slide2_152_19_r203c7,1512,70433,7,203
slide2_152_19_r203c9,1912,70433,9,203
slide2_152_19_r203c11,2312,70433,11,203
slide2_152_19_r203c13,2712,70433,13,203
slide2_152_19_r203c15,3112,70433,15,203
slide2_152_19_r203c17,3512,70433,17,203
slide2_152_19_r203c19,3912,70433,19,203
slide2_152_19_r203c21,4312,70433,21,203
slide2_152_19_r203c23,4712,70433,23,203
slide2_152_19_r203c25,5112,70433,25,203
slide2_152_19_r203c27,5512,70433,27,203
slide2_152_19_r203c29,5912,70433,29,203
slide2_152_19_r203c31,6312,70433,31,203
slide2_152_19_r203c33,6712,70433,33,203
slide2_152_19_r203c35,7112,70433,35,203
slide2_152_19_r203c37,7512,70433,37,203
slide2_152_19_r203c39,7912,70433,39,203
slide2_152_19_r203c41,8312,70433,41,203
slide2_152_19_r203c43,8712,70433,43,203
slide2_152_19_r203c45,9112,70433,45,203
slide2_152_19_r203c47,9512,70433,47,203
slide2_152_19_r203c49,9912,70433,49,203
slide2_152_19_r203c51,10312,70433,51,203
slide2_152_19_r203c53,10712,70433,53,203
slide2_152_19_r203c55,11112,70433,55,203
slide2_152_19_r203c57,11512,70433,57,203
slide2_152_19_r203c427,85512,70433,427,203
slide2_152_19_r204c0,112,70779,0,204
slide2_152_19_r204c2,512,70779,2,204
slide2_152_19_r204c4,912,70779,4,204
slide2_152_19_r204c6,1312,70779,6,204
slide2_152_19_r204c8,1712,70779,8,204
slide2_152_19_r204c10,2112,70779,10,204
slide2_152_19_r204c12,2512,70779,12,204
slide2_152_19_r204c14,2912,70779,14,204
slide2_152_19_r204c16,3312,70779,16,204
slide2_152_19_r204c18,3712,70779,18,204
slide2_152_19_r204c20,4112,70779,20,204
slide2_152_19_r204c22,4512,70779,22,204
slide2_152_19_r204c24,4912,70779,24,204
slide2_152_19_r204c26,5312,70779,26,204
slide2_152_19_r204c28,5712,70779,28,204
slide2_152_19_r204c30,6112,70779,30,204
slide2_152_19_r204c32,6512,70779,32,204
slide2_152_19_r204c34,6912,70779,34,204
slide2_152_19_r204c36,7312,70779,36,204
slide2_152_19_r204c38,7712,70779,38,204
slide2_152_19_r204c40,8112,70779,40,204
slide2_152_19_r204c42,8512,70779,42,204
slide2_152_19_r204c44,8912,70779,44,204
slide2_152_19_r204c46,9312,70779,46,204
slide2_152_19_r204c48,9712,70779,48,204
slide2_152_19_r204c50,10112,70779,50,204
slide2_152_19_r204c52,10512,70779,52,204
slide2_152_19_r204c54,10912,70779,54,204
slide2_152_19_r204c56,11312,70779,56,204
slide2_152_19_r204c428,85712,70779,428,204
slide2_152_19_r205c1,312,71126,1,205
slide2_152_19_r205c3,712,71126,3,205
slide2_152_19_r205c5,1112,71126,5,205
slide2_152_19_r205c7,1512,71126,7,205
slide2_152_19_r205c9,1912,71126,9,205
slide2_152_19_r205c11,2312,71126,11,205
slide2_152_19_r205c13,2712,71126,13,205
slide2_152_19_r205c15,3112,71126,15,205
slide2_152_19_r205c17,3512,71126,17,205
slide2_152_19_r205c19,3912,71126,19,205
slide2_152_19_r205c21,4312,71126,21,205
slide2_152_19_r205c23,4712,71126,23,205
slide2_152_19_r205c25,5112,71126,25,205
slide2_152_19_r205c27,5512,71126,27,205
slide2_152_19_r205c29,5912,71126,29,205
slide2_152_19_r205c31,6312,71126,31,205
slide2_152_19_r205c33,6712,71126,33,205
slide2_152_19_r205c35,7112,71126,35,205
slide2_152_19_r205c37,7512,71126,37,205
slide2_152_19_r205c39,7912,71126,39,205
slide2_152_19_r205c41,8312,71126,41,205
slide2_152_19_r205c43,8712,71126,43,205
slide2_152_19_r205c45,9112,71126,45,205
slide2_152_19_r205c47,9512,71126,47,205
slide2_152_19_r205c49,9912,71126,49,205
slide2_152_19_r205c51,10312,71126,51,205
slide2_152_19_r205c53,10712,71126,53,205
slide2_152_19_r205c55,11112,71126,55,205
slide2_152_19_r205c57,11512,71126,57,205
slide2_152_19_r205c429,85912,71126,429,205
slide2_152_19_r206c0,112,71472,0,206
slide2_152_19_r206c2,512,71472,2,206
slide2_152_19_r206c4,912,71472,4,206
slide2_152_19_r206c6,1312,71472,6,206
slide2_152_19_r206c8,1712,71472,8,206
slide2_152_19_r206c10,2112,71472,10,206
slide2_152_19_r206c12,2512,71472,12,206
slide2_152_19_r206c14,2912,71472,14,206
slide2_152_19_r206c16,3312,71472,16,206
slide2_152_19_r206c18,3712,71472,18,206
slide2_152_19_r206c20,4112,71472,20,206
slide2_152_19_r206c22,4512,71472,22,206
slide2_152_19_r206c24,4912,71472,24,206
slide2_152_19_r206c26,5312,71472,26,206
slide2_152_19_r206c28,5712,71472,28,206
slide2_152_19_r206c30,6112,71472,30,206
slide2_152_19_r206c32,6512,71472,32,206
slide2_152_19_r206c34,6912,71472,34,206
slide2_152_19_r206c36,7312,71472,36,206
slide2_152_19_r206c38,7712,71472,38,206
slide2_152_19_r206c40,8112,71472,40,206
slide2_152_19_r206c42,8512,71472,42,206
slide2_152_19_r206c44,8912,71472,44,206
slide2_152_19_r206c46,9312,71472,46,206
slide2_152_19_r206c48,9712,71472,48,206
slide2_152_19_r206c50,10112,71472,50,206
slide2_152_19_r206c52,10512,71472,52,206
slide2_152_19_r206c54,10912,71472,54,206
slide2_152_19_r206c56,11312,71472,56,206
slide2_152_19_r206c428,85712,71472,428,206
slide2_152_19_r207c1,312,71818,1,207
slide2_152_19_r207c3,712,71818,3,207
slide2_152_19_r207c5,1112,71818,5,207
slide2_152_19_r207c7,1512,71818,7,207
slide2_152_19_r207c9,1912,71818,9,207
slide2_152_19_r207c11,2312,71818,11,207
slide2_152_19_r207c13,2712,71818,13,207
slide2_152_19_r207c15,3112,71818,15,207
slide2_152_19_r207c17,3512,71818,17,207
slide2_152_19_r207c19,3912,71818,19,207
slide2_152_19_r207c21,4312,71818,21,207
slide2_152_19_r207c23,4712,71818,23,207
slide2_152_19_r207c25,5112,71818,25,207
slide2_152_19_r207c27,5512,71818,27,207
slide2_152_19_r207c29,5912,71818,29,207
slide2_152_19_r207c31,6312,71818,31,207
slide2_152_19_r207c33,6712,71818,33,207
slide2_152_19_r207c35,7112,71818,35,207
slide2_152_19_r207c37,7512,71818,37,207
slide2_152_19_r207c39,7912,71818,39,207
slide2_152_19_r207c41,8312,71818,41,207
slide2_152_19_r207c43,8712,71818,43,207
slide2_152_19_r207c45,9112,71818,45,207
slide2_152_19_r207c47,9512,71818,47,207
slide2_152_19_r207c49,9912,71818,49,207
slide2_152_19_r207c51,10312,71818,51,207
slide2_152_19_r207c53,10712,71818,53,207
slide2_152_19_r207c55,11112,71818,55,207
