,feature_type,axis1,axis2,axis3
RBM22,gene,0.0017907744024147937,0.012630511839211147,-0.004108060218963132
RBM25,gene,-0.004471892338389275,0.020407683122580005,-0.00788752244523145
RBM26,gene,0.0023247033096450184,0.02049533464529799,-0.015062322583390348
RBM27,gene,-0.00610479233362387,0.003508905416376607,0.01029842862772675
RBM28,gene,-0.000665602954164017,-0.012689544016989822,0.006307427854599256
RBM3,gene,0.010619090331460935,0.016974987014803787,0.011100855320516792
RBM39,gene,0.010402540792428834,0.014211990665193302,0.016706733794859936
RBM4,gene,0.010781079461980089,0.014127661523319854,-0.00038659346223774305
RBM42,gene,0.002720531439814508,0.019630814614420556,-0.0022847464039165715
RBM47,gene,0.010496704039501368,0.0012394488037962153,-0.018229669735185118
RBM4B,gene,0.008713778387809228,0.007924626397951537,-0.0034622954252180155
RBM5,gene,-0.011406621498514912,0.014771380951681462,0.0063323357846854006
RBM6,gene,-0.009389606651280781,0.00938475353657669,-0.0011871211530573825
RBM7,gene,-0.008843078393876241,-0.005917847198188705,0.009448477394770158
RBM8A,gene,0.00608213761434685,-0.006673459477193549,0.009584465766207856
RBMX,gene,-0.0015708980342830359,0.019944689530827286,0.018687619962887772
RBMXL1,gene,-0.013223273602277463,-0.0014930558556017193,0.009075144010991302
RBP1,gene,0.01845339148953399,-0.014483344077278183,0.008975317172290123
RBP4,gene,-0.01154832421006164,0.02684511659678365,-0.029940427601635032
RCC1,gene,0.025471114237255992,0.01044477109789345,3.842227066652513e-05
RCC2,gene,0.014086880918279372,0.02600725598586386,-0.015362568606474641
RCL1,gene,0.002415935626158607,-0.006488140346493153,0.004390054077480866
RCN1,gene,0.005336534228769344,-0.0153924366602255,-0.007069573639615951
RCN2,gene,0.03010697174781792,0.009149866326534733,0.0005763291073702258
RCN3,gene,-0.0039713131591993245,0.010034475621505147,-0.02967509929053089
RDH10,gene,0.017258901552897193,-0.012577938273962315,-0.010694939208012327
RDH11,gene,-0.00508880906279893,0.004848999503797863,-0.021301471477477418
RDH14,gene,-0.012575902959165908,0.006075137158138395,0.02306742124468066
RDX,gene,0.0036097533710581398,-0.012933145218489216,-0.013045701493704846
RECQL,gene,-0.009159515048864673,-0.009761861118662417,0.0049870909457047944
REEP5,gene,-0.009860608481206264,-0.003399305987960462,-0.005772580178398389
REL,gene,-0.018486017735222942,0.014651371215872106,0.0007534051331655707
RELA,gene,-0.024294565079576756,-0.026591102535440673,-0.00048679013387504464
RELB,gene,-0.013798252912176422,0.018413444156640525,-0.011672991375568422
RELCH,gene,0.007239804059782556,-0.004730303279756331,0.00494850233347269
REPS1,gene,-0.005448959670357393,-0.0013739050193245644,0.033970317152925464
RER1,gene,-0.0003905325569149673,-0.021033693286605263,-0.014380402458559807
RETREG3,gene,-0.012593766443467502,-0.01195516917295348,-0.008439425461857027
REXO2,gene,0.009040941533878695,0.00031491832144486906,-0.006451592355311804
RFC2,gene,-0.0010408622381328572,0.02288777446000698,0.0007274744717163342
RFC3,gene,0.006155563331717011,-0.0012246420656703315,0.0011082615531010599
RFC4,gene,0.004807245739100639,0.009716633720129809,-0.0013865546410097226
RFC5,gene,0.01117991047940613,0.024506375680373053,0.0006134017047782356
RFTN1,gene,-0.027774028183597234,-0.0023647200882858615,-0.0046269179390029174
RFX5,gene,0.005767815647954769,-0.014883806559558309,0.0013679901791645748
RGS10,gene,-0.019126782298762083,-0.005185722017115998,-0.01322376242562373
RGS19,gene,-0.031899797010365445,-0.0037595572854651825,-0.0006673150037648169
RHEB,gene,0.01618477161232117,-0.026538378245910196,-0.02673642061800247
RHOA,gene,-0.027008569891478235,-0.01691182108388329,-0.00910115827136454
RHOC,gene,0.00473303471344577,0.013676313708846994,0.0038886703614175082
RHOG,gene,-0.030034545936098382,-0.005335036796121393,-0.015073512190230154
RHOT1,gene,0.026231619642060663,0.017070703858429983,-0.004210743532850178
RHOT2,gene,0.0167992293957582,0.01891539978745086,-0.004932331274446309
RIC8A,gene,-0.023257947317977416,0.018521557071420138,-0.0037517789814770428
RIDA,gene,0.012860434991392097,0.028536474720351885,0.01013166744709432
RIGI,gene,-0.021021832398010813,-0.02398662778259446,-0.014440974409557116
RING1,gene,-0.004270540118800857,-0.011424551224410127,0.015976610897499396
RINT1,gene,-0.017053265168812504,0.002272831322974645,0.0011231000100823515
RIOX1,gene,-0.0036097130980012795,-0.003359501354561001,0.007686965476250012
RIPK1,gene,-0.007508902524671961,0.010914948777510815,-0.009702847043592831
RMDN3,gene,-0.006145894751108947,-0.03051790645393711,-0.02013383726724527
RNASE3,gene,-0.002970034922388994,0.008408272705132848,-0.013143146913951072
RNASE7,gene,0.0024501596835711753,-0.0039060412028549887,0.012386885092034106
RNASET2,gene,-0.012287306321775267,-0.02871311232228645,0.01504243764703955
RNF170,gene,0.0037995203761040618,-0.017403156303892525,0.0024997685164881017
RNF2,gene,0.0012867631825256615,0.02484376563034527,0.0037804179722410757
RNF20,gene,-0.0019449079325829656,-0.01349574041668331,-0.003796997739428773
RNF213,gene,-0.026903522131914992,-0.021060979826244823,-0.025391332954987064
RNF31,gene,-0.02422457822653032,-0.013563397843475255,0.003925312995896904
RNF40,gene,0.014746964773655986,-0.0025197015042094308,-0.010196514879004782
RNGTT,gene,-0.014727657927295273,-0.012147700960053881,-0.013119962213212611
RNH1,gene,-0.028281141898720514,0.005298592905368343,-0.0196743831561573
RNMT,gene,0.009643913110148204,0.015075996883656503,-0.005091612903167407
RNPEP,gene,-0.006118329827700456,-0.011200137919194742,-0.017330849798457518
RNPS1,gene,0.004684969795584052,0.021921452560274692,0.010041191009028052
RO60,gene,-0.0006299544957041886,0.008253314793821725,0.004495472939396719
ROCK1,gene,-0.031565176284327735,-0.011222648141383863,0.017437009686873298
ROCK2,gene,-0.0008964478724264995,0.011550344080043174,-0.004277689071772769
RP2,gene,-0.026045032702597917,-0.01070492574402024,-0.02286378672554785
RPA1,gene,-0.02650615997547811,0.0011454910024634361,0.008585294562338504
RPA2,gene,-0.005169438851900945,-0.009100286946725267,0.00512283064423704
RPA3,gene,-0.009892845692934773,-0.004308429606048521,0.01087146188114506
RPE,gene,0.01790249793880448,-0.012711574354193556,0.01609990553138636
RPF2,gene,0.018999300666289992,0.01093853088576719,0.011358902024814864
RPIA,gene,-0.001397881415378904,-0.014740874403552184,-0.013990675610335334
RPL10,gene,0.004001099195548948,0.014906159260981528,-0.010334598856293361
RPL10A,gene,0.003677340760503748,0.018692047667937237,-0.01362313888280539
RPL11,gene,0.008284091972886197,0.016512482837660762,-0.014976976994161237
RPL12,gene,0.00761495388070416,0.011428216238687464,-0.00595765401105347
RPL13,gene,-0.007364485761217725,0.00877512709361826,-0.002208323891878522
RPL13A,gene,0.005532244737916815,0.00529611093018499,-0.01622064984690601
RPL14,gene,0.0033638737976238514,0.004999742678884726,-0.015229461123062607
RPL15,gene,0.0021350295211414994,0.005576619533133745,-0.0099400980845458
RPL17,gene,0.001987243070897364,0.010231262786870194,-0.008634176998460683
RPL18,gene,0.004496447843135167,0.005347556799369203,-0.0025859718636744027
RPL18A,gene,0.0034761038558279995,-0.006032037168326341,-0.01732645241192316
RPL19,gene,0.002118468124520619,0.004372049174419258,-0.010811295449109633
RPL21,gene,0.006593130741485091,0.009882472051483399,-0.006895490866970573
RPL22,gene,0.010460959392454564,0.016610132220610304,-0.01220190818923654
RPL23,gene,0.01067861565073002,0.0026455207202325777,-0.009750091159108245
RPL23A,gene,0.0018727232170928229,0.011433874414025833,-0.011277740890669064
RPL24,gene,-0.008482198616934581,0.014073361772726547,-0.0037054021847041157
RPL26,gene,0.009407896691079458,0.0022307471795974146,-0.009248701857408836
RPL27,gene,0.006301376598051524,0.000758040477347412,-0.007427749745107651
RPL27A,gene,-0.0022809881554656792,-0.0013310428218620705,-0.011045519375587804
RPL28,gene,0.011499144244461,0.004112571200987194,-0.00848247138239058
RPL29,gene,-0.005114555176422464,0.011951409326225496,-0.001459622487779271
RPL3,gene,0.005591383432130138,0.0057326602662576,-0.016420968527763688
RPL30,gene,0.005130031642642007,-0.0033782714346139945,-0.00927588842856933
RPL31,gene,0.010032589242229228,0.007067061266541542,-0.0025482190679411024
RPL32,gene,0.00842695561479163,-0.001457746672378195,-0.01351668642497932
RPL34,gene,0.0078463205591643,0.0010258939266424522,-0.008305946049606848
RPL35,gene,-0.0023281142773743935,0.010751677405996226,-0.009110725059294136
RPL35A,gene,0.017388560389303684,0.0031902318395786848,-0.003291299005178544
RPL36,gene,-0.0010630585218842394,0.0001383704897028144,-0.014125631730542189
RPL36A,gene,-2.3664676889432057e-05,-0.015450143155181627,-0.0004921742529870228
RPL37A,gene,-0.0020708740479906964,0.014892346335061004,-0.006438310906365345
RPL38,gene,0.006018803982605538,0.0009558876278895316,-0.0016434830659059884
RPL39;RPL39P5,gene,0.0032958640277882013,0.007403835332608314,0.002762217594583641
RPL4,gene,-0.009132475428731723,0.00910940845446612,-0.010563113549856954
RPL5,gene,-0.004418048258394491,0.012732002158810053,-0.007641882616076902
RPL6,gene,0.006635284753700893,0.0019294706290899361,-0.0101216813582383
RPL7,gene,0.003146736467626681,0.012232147791273958,-0.014769944551587996
RPL7A,gene,-0.0008973957716566439,0.01331962352829741,-0.016960193952381426
RPL7L1,gene,0.009856014139292255,0.011138072907189454,-0.006068510819327574
RPL8,gene,0.006452788536816718,0.0007953734724887897,-0.0057439188802701335
RPL9,gene,0.011147601603824317,0.01162720179239302,-0.01205189003668843
RPLP0,gene,0.00650308385357838,0.013991833208243,-0.011254188066011847
RPLP1,gene,0.011425259589710846,0.020859223028482546,-0.008476720031602495
RPLP2,gene,0.008292274435096244,0.0005976159238716828,-0.013232503761685367
RPN1,gene,-0.0006862774269568888,-0.000462911519062458,-0.02177931683713944
RPN2,gene,-0.010654313935982247,-0.015417774308710771,-0.017476206818427986
RPP25,gene,0.024719913935328307,0.01390571398631569,-0.016751073566606406
RPP30,gene,0.01151791700130178,-0.010030781860478056,0.006202947846623778
RPP38,gene,0.007951670007387654,-0.010437329854327408,0.011026785399204566
RPRD1A,gene,0.014893597500916221,-0.002453172224426186,-0.022113281765597178
RPRD1B,gene,0.00858623414218965,-0.006436097440460028,0.007444912306986439
RPRD2,gene,0.011189202402875412,-0.0008358738621495496,-0.0001367090955650176
RPS10,gene,0.0020874167295882222,-0.005442272647728113,-0.0100445628178183
RPS11,gene,0.006047526821437071,0.0015763552716493846,-0.013031983777830807
RPS12,gene,0.005230292157720136,0.01582657581329952,-0.005355893146940165
RPS13,gene,0.0007847474506342058,0.004702125000959568,-0.014488103626215554
RPS14,gene,0.010322919628307784,0.005814799759001052,0.0002003749629294151
RPS15,gene,0.007791822450111565,0.0229088715612097,-0.008618329973197964
RPS15A,gene,0.01211902830896331,0.0031180011289978584,-0.006389457958073146
RPS16,gene,0.00623153133552013,0.0018453358415433416,-0.00543825650613093
RPS17,gene,-0.00436232630068703,0.01437000010416932,-0.0023268543737741234
RPS18,gene,0.007619679800151914,0.007389878171204651,-0.005568728500395755
RPS19,gene,0.008367863266462787,0.00870562091933247,-0.008455990839299788
RPS2,gene,-9.285877312502252e-05,0.008833529002760613,-0.015579625982869154
RPS20,gene,0.00622119691583961,0.006668899074919441,-0.00621684699829311
RPS21,gene,0.010449044190061105,0.013175484175269843,0.0025875287234534434
RPS23,gene,0.006844745744619524,-0.0008540542287136022,-0.010120194894530067
RPS24,gene,0.008109339420292946,0.020368561931975726,-0.007436549751240206
RPS25,gene,0.009204835039637435,-0.001211707669005193,-0.020060540715201688
RPS26,gene,0.004457927592215024,0.00977606212794927,-0.008575855385276934
RPS27,gene,0.0031852721514985393,0.006595653366118473,-0.011039118946655022
RPS27A,gene,0.00044706807800946446,0.008722537962235781,0.015905447977572075
RPS28,gene,0.016650580908475997,-0.000603813475678126,-0.0027557383757246807
RPS29,gene,0.007352441808234021,0.00944862156458053,0.0023057624769659718
RPS3,gene,0.006473784387591164,0.008999490047374558,-0.012718249189154943
RPS3A,gene,0.0070960818166845,0.018174448601832403,-0.009045513578156646
RPS4X,gene,0.006605003505605378,0.006187321954592546,-0.005978619142438344
RPS5,gene,0.012418146019649865,0.00875172434705125,0.0014181586776519722
RPS6,gene,-0.011623281527362804,0.01604261411063924,-0.007714051346371874
RPS6KA1,gene,-0.008928677623015522,0.016391521852741606,-0.00676856638212898
RPS6KA3,gene,-0.03258262265316569,0.004051572274142502,-0.010437439733646756
RPS6KA4,gene,-0.020578515845708165,-0.00772423814636999,-0.015360787002886827
RPS7,gene,0.012459106899143677,0.014431499685300248,-0.009272789171084745
RPS8,gene,0.0031349370860124805,0.00782303259641193,-0.011059376572621868
RPS9,gene,0.0055548180948359555,0.00494814107908628,-0.01169504055177643
RPSA,gene,0.011737065254023234,0.005638516564991265,-0.007277979400984731
RPTOR,gene,0.000850717962158986,-0.02251922145636834,0.0035070753393352853
RRAGA,gene,-0.01673749685249083,-0.027702314833940804,-0.013594513420833133
RRAGC,gene,-0.008270440050606757,-0.0073139701080010356,-0.017689742706217138
RRAS,gene,-0.018309293664276985,0.014771472730737164,-0.01492279245392119
RRBP1,gene,-0.0047771041133796216,0.023351468464378602,-0.011780437463952475
RRM1,gene,0.01615451973475824,0.01591943007585345,-0.01976297915221505
RRM2,gene,0.018645147535215727,0.0011459721085552417,-0.016674409932745403
RRM2B,gene,0.0031271788582048084,-0.03724487286753228,0.008338380495144187
RRP12,gene,-0.006071341567552899,0.011687503293184793,0.01882917212172832
RRP9,gene,0.0127104446968756,-0.0018065004891657105,0.008489743432484828
RRS1,gene,0.021008322308113885,-0.005972092453067783,0.01071300524746648
RSL1D1,gene,0.009492897509785228,0.0014972745321837353,0.005580345651775605
RSRC2,gene,-0.001167871697896417,0.026518720547989535,0.003321667367968014
RSU1,gene,-0.0056410165510256205,0.01582566737613593,-0.03133432598488432
RTCA,gene,-0.026400682890580132,-0.026396346221633418,0.002368235432307548
RTCB,gene,-0.013583123073043624,0.02456780468601425,-0.00312822132249376
RTF1,gene,-0.006055093047881594,-0.007521780061802727,-0.00915538992183264
RTF2,gene,0.004349470303140162,0.006161039368703365,-0.0043270681352883585
RTKN,gene,0.017199480901482368,-0.003769127494980196,0.02179720439088404
RTN3,gene,0.0032239831338197497,-0.0033722213709784935,-0.006566539128719469
RTN4,gene,0.030293675789366783,0.002177426393997598,-0.021037041697639973
RTRAF,gene,-0.020805459849352552,-0.009013477026075821,-0.006885171507948472
RUFY1,gene,-0.030411957186822963,-0.014908973674456857,-0.007530268937581646
RUSF1,gene,0.031092645109860956,0.008938625005019112,0.005599881451213522
RUVBL1,gene,0.022390754814904316,0.006055782762019149,-0.006413817122116844
RUVBL2,gene,0.022216797505117732,0.0062969882841196175,0.009315980040819639
RXRB,gene,-0.002912417389220973,0.0011817329318550428,0.0013139683477105051
S100A1,gene,0.007033875315848884,0.004296814535066998,0.029194552561528166
S100A10,gene,-0.004921735249207164,0.011488145946476718,-0.005372092303050555
S100A11,gene,0.01258882787502618,-0.014734878963722388,0.0009951466302224427
S100A13,gene,0.015608569243553638,-0.0005288193730428151,0.010377445676665521
S100A14,gene,0.005618966936924993,0.005035989223676718,-0.0009283075484785349
S100A16,gene,-0.0028870640619373905,0.007744309829512161,-0.0002801362496897877
S100A4,gene,0.008086288006112463,0.017824436359393493,-0.006226419638521211
S100A6,gene,0.00961113605592921,-0.011042810650996385,0.018225184749216243
S100A7,gene,0.010229978901012798,0.0031207038676671255,0.008063813941748531
S100A7A,gene,0.006802668010160859,0.006823058799678763,0.01580032971553827
S100A8,gene,0.003991264322024285,0.004879129533915701,0.0034287589237804515
S100A9,gene,0.0046743516376518785,0.0071212331074157744,0.0036607521874797225
S100B,gene,0.010603746083117727,-0.011992269743753874,0.01624533571068372
S100P,gene,0.00470592408926218,-0.006371063088535276,0.014364895800335575
SACM1L,gene,-0.025993108698100308,-0.013508057680748187,-0.006579033418819554
SAE1,gene,0.006787563011091063,0.003570103169134958,0.007166939062588573
SAFB,gene,0.005957424671070187,0.01355194683465129,0.006934598137633472
SAFB2,gene,-0.013380744976487667,-0.005304440274062087,0.003767668715670817
SAMD1,gene,0.013795697043557922,0.024017739959150963,2.1417706991466965e-05
SAMD9,gene,-0.023251835868521073,0.004166790464625977,-0.0029129775885543955
SAMHD1,gene,-0.028740242903704458,-0.020547370841636076,-0.020947054388920444
SAMM50,gene,0.018274205945581105,0.0047200221997009085,-0.008621075319837235
SAP18,gene,0.01204130239380564,0.021315010520239864,-0.013449332168524612
SAP30BP,gene,-0.003752689139782228,0.0014066328499039995,-0.0010288683746435177
SAR1A,gene,-0.008948982048361455,-0.011379039798407797,-0.02858588480002082
SAR1B,gene,-0.012966475394582459,-0.011113420905474024,-0.019410526920965204
SARG,gene,0.009219340879828458,0.012271353280726358,0.026292356161291663
SARM1,gene,-0.008206720040702905,0.015778232571726267,0.021287474707384832
SARNP,gene,-0.01458426292059506,0.02841882318092575,0.008474218032510607
SARS1,gene,-0.012045533474648396,0.01928282399145879,-0.021778657983080096
SARS2,gene,0.006659052365158972,-0.006048369185574266,-0.024212933019868033
SART1,gene,-0.010299564231512003,0.0018781872193547003,-0.001040322642916422
SART3,gene,-0.03227925670400462,0.011039473070582163,0.014018066818189831
SBDS,gene,0.01682706294999254,0.012353979381855883,0.003130939489473336
SBF1,gene,-0.03311191798737442,-0.007350450752683093,-0.00012587634125644484
SBNO1,gene,-0.005566995274584857,0.005377810536553629,0.0008641479065650646
SBSN,gene,0.007142581446869669,-0.0003226642501332541,0.001196679223483022
SCAF4,gene,-0.009423261146465673,0.010539457041508467,0.012125984827426358
SCAF8,gene,-0.0036982338046880193,0.0014260249634799617,0.012476098328488894
SCAMP2,gene,-0.020347791562651017,-0.00649950724868856,-0.0019498867596213238
SCAMP3,gene,0.02365437994112734,-0.03535890890163504,-0.004039339565275437
SCAMP4,gene,0.001501462524270853,-0.010463109118363418,0.0037284962391615053
SCARB2,gene,0.006300037646732448,-0.01092357579295351,-0.009432577192870823
SCCPDH,gene,0.014142739044499739,0.017262252442272717,0.015456809287586817
SCFD1,gene,0.0010752385983281865,0.004334119951653649,-0.01725365673110795
SCGB1D1,gene,0.005074629529369032,-0.00695900600716724,-0.004115204097486001
SCGB1D2,gene,0.007801999993835147,-0.002479416862054466,-0.003933037778467636
SCGB2A1,gene,-0.0003379630340096207,-0.0033635574942671278,-0.005243727584600921
SCLY,gene,-0.03206419336033032,0.011134369770235937,0.011313640552290309
SCO1,gene,-0.006954683567717593,-0.0020645012187202414,0.011191661581309683
SCO2,gene,-0.000432076587243447,0.0230341578196561,-0.020753503891220187
SCP2,gene,0.010941351030208013,-0.003226637106410315,-0.0042038858793516255
SCPEP1,gene,0.011942557465268752,-0.0032119830608164377,-0.01104403861093855
SCRIB,gene,0.02101355689708612,0.01568424337158417,0.028095991494924116
SCRN1,gene,-0.0027975111847352656,-0.004938310388483115,-0.004318597516496152
SCRN2,gene,-0.019681281532321643,-0.0037854897912346997,-0.015531380314262048
SCYL1,gene,0.004967445581430314,-0.029117049913106312,-0.009972262113803402
SDC1,gene,0.010552979594519854,-0.010592105465467065,-0.006054672286420445
SDC4,gene,0.004657819079424724,-0.008170728121994828,0.009231955316918703
SDCBP,gene,-0.00037750462006722215,-0.005916201364085086,-0.024356009195008847
SDCBP2,gene,0.006344505760773551,0.005485437262995344,-0.005614313365479427
SDF2L1,gene,-0.014249740603806077,-0.007067436729592228,-0.01125868782453007
SDHA,gene,0.00464713571451016,-0.008701225898122137,-0.00015938242382581945
SDHB,gene,-0.008840741458229846,0.0021880418018456614,-0.007956040424353552
SDR39U1,gene,-0.021810003444039366,-0.006618929673059386,0.02162837568324444
SDR9C7,gene,0.007047516972236939,0.005533895491934233,-0.0027763813437526167
SDSL,gene,-0.004482427260482591,-0.008188183288519873,-0.03752979746210905
SEC11A,gene,-0.013941690592073978,-0.015343208126958425,-0.002572828986556321
SEC11C,gene,-0.022860984218097395,-0.00899979156656192,-0.009009527268166076
SEC13,gene,0.004840367773466174,0.001120918788321135,-0.017363792359259493
SEC16A,gene,-0.0025835512098001247,0.0030497775577532863,-0.010266191453642477
SEC22A,gene,0.016869965617114745,0.020426933034620533,-0.006316483024796906
SEC22B,gene,-0.010347845919123858,-0.0103366303192901,0.0041731311201864615
SEC23A,gene,-0.006222340453873339,0.028922570113304593,-0.03916060126750052
SEC23B,gene,-0.006920780357421041,-0.003384662701902853,0.00019611257976402536
SEC23IP,gene,-0.008548376299310967,0.012290510011401502,-0.015454243313856503
SEC24A,gene,-0.008577451725465857,0.011401066690132406,-0.027496597891741196
SEC24B,gene,-0.010067508224638318,0.011938248586660672,-0.008814971214993878
SEC24C,gene,0.0065682497838318935,0.01868689237146376,-0.014610932321362473
SEC24D,gene,-0.00522725362027868,0.01850477146516509,-0.026804733322059494
SEC31A,gene,-0.002304239856180126,0.010080039721596504,-0.009693078154303706
SEC61A1,gene,-0.003765136986390959,0.0028532561898850293,-0.008791582085176624
SEC61B,gene,0.009853506716269151,0.0009224110449035423,-0.022580118721387404
SEC61G,gene,0.003106171835605791,0.023443759207944895,0.004602998557408632
SEC62,gene,-0.002241736381794472,0.00965550749571192,-0.002607091360941174
SEC63,gene,0.005634782383903662,-0.012160790563455062,-0.01433624379314105
SEH1L,gene,-0.00015739633739087768,-0.0030520704112270043,-0.002785193397104754
SEL1L,gene,-0.004956799949102968,0.001507115167454993,-0.022657470977562363
SELENBP1,gene,0.012654725747873767,0.0016190042251502535,0.021540917322591707
SELENOF,gene,-0.007192798060083263,-0.01056363846823869,0.0016040205001395637
SELENOH,gene,-0.021417046758310715,-0.012544172108440547,0.03180215609546944
SELENOK,gene,0.002909357265085185,0.005812091089364489,0.0078435259931463
SELENOM,gene,-0.0046629516226739925,-0.011005070945566192,0.008884977186293356
SELENOO,gene,-0.004363159078184346,0.021930830287987372,0.013230491729760884
SENP3,gene,0.007737452065064964,0.01035274786903315,-0.000669992779469943
SEPHS1,gene,-0.0021239018148319034,0.022028236360860577,0.009393072665547838
SEPHS2,gene,0.017021787196378826,0.014937136390672831,0.008867749626147009
SEPTIN1,gene,-0.029104967872863433,0.010063777835180414,0.0007659632419541039
SEPTIN10,gene,0.010180932930028903,0.029113321657788252,0.01861628341591898
SEPTIN11,gene,-0.027727911019117833,0.004216061366745669,-0.0080219957759273
SEPTIN2,gene,-0.013644227153435499,0.0289195037636852,-0.013161104678392897
SEPTIN6,gene,-0.030202349143976667,0.005546983438502132,0.0009014340545191982
SEPTIN7,gene,-0.024965814702551173,0.012936991650991929,-0.009587565061039399
SEPTIN8,gene,-0.019793338106123687,0.02174347267229479,-0.012094834633968604
SEPTIN9,gene,-0.022030061887307287,0.0032947784100953942,0.0002218003010288714
SERBP1,gene,-0.0005848673263727072,0.010211070332667063,-0.001327939048659488
SERPINA1,gene,-0.008083018696974822,0.029335262223109896,-0.028740727440342687
SERPINA12,gene,0.0079486066314673,0.0007750077517062761,0.0013401453625493172
SERPINA3,gene,-0.0024850078544257047,0.012936956549512173,-0.024166458959978446
SERPINA4,gene,-0.012389095916161542,0.023630552357920404,-0.03198716669864845
SERPINA5,gene,-0.016438853327543194,0.011199143829814597,-0.020909170177307625
SERPINB1,gene,-0.020400099048024374,-0.006726760350908174,-0.008290487207245205
SERPINB12,gene,0.0053890456224912515,0.009051774644037735,-0.004528194521261288
SERPINB13,gene,0.0012278937573335412,0.0065821790227535435,6.634741464525702e-05
SERPINB2,gene,0.0027566008552773573,0.011921697132585592,-0.0012273774544581402
SERPINB3,gene,0.010722745975449265,0.0035939461960823845,-0.002243397956483492
SERPINB4,gene,0.007087886520869694,0.007221840783473493,0.002180355986099536
SERPINB5,gene,0.013352863329842084,0.0237889949563725,0.008091414000920814
SERPINB6,gene,0.0002017072037118644,0.006078554065984753,0.0001666530190908958
SERPINB7,gene,0.008579295125758264,0.0013221112156974798,0.001436623202843929
SERPINB8,gene,-2.6652408273069454e-05,0.004847492971180832,0.0048388171671034505
SERPINB9,gene,-0.03428657249981268,-0.011736636970507261,-0.00956373581930919
SERPINC1,gene,-0.014364879573134336,0.027176886619508712,-0.021172124916663208
SERPIND1,gene,-0.020906205538470335,0.012260707569592579,-0.03076413643501622
SERPINF1,gene,-0.010729493880577012,0.030940504826978462,-0.029010374869113422
SERPINF2,gene,-0.008543726127190922,0.027050345524605404,-0.032095286553502064
SERPING1,gene,-0.017105266678304316,0.0157144497658271,-0.03317684949478791
SERPINH1,gene,0.030442120698510232,-0.00016381586116317835,-0.03509619246743825
SET,gene,0.008390199277737978,0.00020033494836880946,0.00558202180670756
SETD3,gene,0.006923934688510308,0.015572865028530308,-0.030835560036281656
SF1,gene,0.00451835598036388,0.024202076107699658,0.01107532293525421
SF3A1,gene,-0.005945516711833988,0.026159233291698086,0.012667649643662375
SF3A2,gene,0.007551854544533306,0.009721547328052596,-0.00911479928524167
SF3A3,gene,0.015289523464821556,-0.00515329140885335,0.0007435904166257326
SF3B1,gene,0.00945323650668659,0.0018566502368580575,0.004814990845479773
SF3B2,gene,0.007377468646675867,0.0008413863765686532,0.015085198542711958
SF3B3,gene,0.017844229201618687,-0.007749964779650218,0.0020842991558016424
SF3B4,gene,0.020476691503160702,-0.0007826069526419134,0.012476086908024002
SF3B5,gene,0.001218087608620012,-0.00805104731296722,0.0050848932122375115
SF3B6,gene,0.017278111581378784,0.0035210022527792104,0.007414441214755369
SFN,gene,0.014061055905469445,0.013245289045123164,0.00813501693832812
SFPQ,gene,0.0021919362599296956,0.00893905263626752,0.014528748054718101
SFXN1,gene,-0.019744029171427376,-0.005916799079671573,0.002142064785452156
SFXN2,gene,-0.006289289640786638,-8.492242092328544e-05,0.010054438862763675
SFXN3,gene,0.008410866370568114,0.03731910546627743,-0.04166086395894989
SGK3,gene,0.0033117371288805663,0.024033044415228143,-0.00042854067798375555
SGPL1,gene,-0.00821005764331163,-0.007702621588077745,-0.03685447220679016
SGSH,gene,0.006160796957137892,0.002195656720578109,0.015260300561701754
SGTA,gene,0.020750963753201502,-0.002259100684981447,-0.004097548873291699
SH3BGRL,gene,-0.01563093713168859,-0.006251353888795691,0.0052761198701840265
SH3BGRL3,gene,-0.011834204243346573,-0.0073261394080775385,-0.0045884095614688895
SH3BP1,gene,-0.0353601234645775,-0.0031521820284354297,-0.010844729815574019
SH3GL1,gene,0.003698207222107031,0.010523088001855852,0.0014271179614644585
SH3GLB1,gene,-0.01592741735683777,-0.0038908329365966287,0.00934437671910383
SH3GLB2,gene,-0.026335071535701592,-0.009922395308090649,0.008191732313404667
SH3KBP1,gene,-0.025119941571634608,-0.003179409005372444,5.775048469196216e-05
SH3PXD2B,gene,0.0024284042972196346,0.002085642267153579,-0.005320616716969673
SHC1,gene,0.008726322320250926,-0.00835421822151648,-0.012923439634279176
SHFL,gene,-0.010365043755420394,-0.010387498281696045,0.0039908798733295
SHMT1,gene,0.0014353512884206234,-0.0014747726500545203,-0.005162435632132384
SHMT2,gene,0.0019199108412594355,0.017091885084944053,-0.0014660453540838187
SHOC2,gene,-0.02244818463627252,0.009294071427355142,0.004907274041951106
SHPK,gene,-0.01471464255149901,-0.0052851658929206615,-0.010101804838797713
SHTN1,gene,0.014816061747064766,-0.012370426033045724,-0.01891265511000231
SIAE,gene,0.02218510315791354,0.001279485622309131,0.005925617512758402
SIDT2,gene,-0.0007479172008885332,0.007630159048866013,-2.01304630835262e-05
SIGMAR1,gene,0.0016348506519400854,-0.014299732810847074,0.0016718716871913992
SIN3A,gene,-0.016196940425780473,0.002343139011569809,0.026410567241166503
SIPA1,gene,-0.03284873288955516,-0.0044744218742726,-0.016113671243216634
SIRPA,gene,-0.0022854501222787913,-0.015101507877375086,-0.019837093437843314
SIRT2,gene,0.012423460443875399,0.0211305090820918,0.0008288574425010892
