res,cluster,cluster_rank,grid_index,grid_row,grid_col,slide,spot_id,x,y,dist_to_centroid
146,SMG_Duct,3,5,0,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x23433y5767,23433,5767,10.273099899291992
146,SMG_Duct,3,6,0,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x7373y1533,7373,1533,10.326959609985352
146,SMG_Duct,3,7,0,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x27521y4015,27521,4015,10.357029914855957
146,SMG_Duct,3,8,0,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x15257y10877,15257,10877,10.429780006408691
146,SMG_Duct,3,9,0,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x19053y3285,19053,3285,10.432710647583008
146,SMG_Duct,3,10,1,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x11607y7373,11607,7373,10.487207412719727
146,SMG_Duct,3,11,1,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x15111y7665,15111,7665,10.515716552734375
146,SMG_Duct,3,12,1,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x20805y14381,20805,14381,10.526504516601562
146,SMG_Duct,3,13,1,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x17009y17739,17009,17739,10.53435230255127
146,SMG_Duct,3,14,1,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x31025y14965,31025,14965,10.567283630371094
146,SMG_Duct,3,15,1,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x15403y10585,15403,10585,10.608622550964355
146,SMG_Duct,3,16,1,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x11315y15403,11315,15403,10.613067626953125
146,SMG_Duct,3,17,1,7,4245-TS1,TCGA-05-4245-01A-01-TS1_x2701y9563,2701,9563,10.634572982788086
146,SMG_Duct,3,18,1,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x15987y8979,15987,8979,10.64973258972168
146,SMG_Duct,3,19,1,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x18615y13505,18615,13505,10.667132377624512
146,SMG_Duct,3,20,2,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x28397y2263,28397,2263,10.678084373474121
146,SMG_Duct,3,21,2,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x22703y3139,22703,3139,10.696035385131836
146,SMG_Duct,3,22,2,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x13505y6497,13505,6497,10.722559928894043
146,SMG_Duct,3,23,2,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x10001y15695,10001,15695,10.728017807006836
146,SMG_Duct,3,24,2,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x9271y7227,9271,7227,10.789725303649902
146,SMG_Duct,3,25,2,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x32193y7227,32193,7227,10.834943771362305
146,SMG_Duct,3,26,2,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x23725y10293,23725,10293,10.850988388061523
146,SMG_Duct,3,27,2,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x10439y7081,10439,7081,10.853198051452637
146,SMG_Duct,3,28,2,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x25915y9271,25915,9271,10.864795684814453
146,SMG_Duct,3,29,2,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x21097y15257,21097,15257,10.867390632629395
146,SMG_Duct,3,30,3,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x30879y8249,30879,8249,10.900564193725586
146,SMG_Duct,3,31,3,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x30733y1533,30733,1533,10.941995620727539
146,SMG_Duct,3,32,3,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x10585y17885,10585,17885,10.981233596801758
146,SMG_Duct,3,33,3,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x15549y18177,15549,18177,11.01849365234375
146,SMG_Duct,3,34,3,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x4161y4599,4161,4599,11.03023624420166
146,SMG_Duct,3,35,3,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x4015y10731,4015,10731,11.039518356323242
146,SMG_Duct,3,36,3,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x21243y5913,21243,5913,11.04495620727539
146,SMG_Duct,3,37,3,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x12337y1679,12337,1679,11.045206069946289
146,SMG_Duct,3,38,3,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x24309y5037,24309,5037,11.04679012298584
146,SMG_Duct,3,39,3,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x24747y1241,24747,1241,11.073014259338379
146,SMG_Duct,3,40,4,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x26791y9271,26791,9271,11.076210021972656
146,SMG_Duct,3,41,4,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x10293y7227,10293,7227,11.078714370727539
146,SMG_Duct,3,42,4,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x28105y6351,28105,6351,11.10352611541748
146,SMG_Duct,3,43,4,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x24017y4015,24017,4015,11.104098320007324
146,SMG_Duct,3,44,4,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x8249y13359,8249,13359,11.107551574707031
146,SMG_Duct,3,45,4,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x27813y8249,27813,8249,11.109848976135254
146,SMG_Duct,3,46,4,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x10439y13359,10439,13359,11.138751983642578
146,SMG_Duct,3,47,4,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x24747y1971,24747,1971,11.138842582702637
146,SMG_Duct,3,48,4,8,4245-TS1,TCGA-05-4245-01A-01-TS1_x6497y5767,6497,5767,11.13923454284668
146,SMG_Duct,3,49,4,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x12921y3723,12921,3723,11.161741256713867
146,SMG_Duct,3,50,5,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x11607y7227,11607,7227,11.1785249710083
146,SMG_Duct,3,51,5,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x8395y3577,8395,3577,11.204083442687988
146,SMG_Duct,3,52,5,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x32485y13943,32485,13943,11.205633163452148
146,SMG_Duct,3,53,5,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x28251y2409,28251,2409,11.251986503601074
146,SMG_Duct,3,54,5,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x12483y5913,12483,5913,11.265079498291016
146,SMG_Duct,3,55,5,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x26791y13505,26791,13505,11.26679515838623
146,SMG_Duct,3,56,5,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x7373y1825,7373,1825,11.269448280334473
146,SMG_Duct,3,57,5,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x16571y11607,16571,11607,11.269969940185547
146,SMG_Duct,3,58,5,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x14235y17301,14235,17301,11.275300979614258
146,SMG_Duct,3,59,5,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x21389y13213,21389,13213,11.275856018066406
146,SMG_Duct,3,60,6,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x21097y10001,21097,10001,11.287354469299316
146,SMG_Duct,3,61,6,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x16571y16279,16571,16279,11.289801597595215
146,SMG_Duct,3,62,6,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x4599y3139,4599,3139,11.293397903442383
146,SMG_Duct,3,63,6,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x5767y1387,5767,1387,11.305769920349121
146,SMG_Duct,3,64,6,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x12921y17447,12921,17447,11.306648254394531
146,SMG_Duct,3,65,6,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x13943y2701,13943,2701,11.319954872131348
146,SMG_Duct,3,66,6,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x8687y17593,8687,17593,11.327925682067871
146,SMG_Duct,3,67,6,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x30733y10585,30733,10585,11.33056926727295
146,SMG_Duct,3,68,6,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x28105y14235,28105,14235,11.331801414489746
146,SMG_Duct,3,69,6,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x32631y15257,32631,15257,11.337507247924805
146,SMG_Duct,3,70,7,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x11169y14089,11169,14089,11.340105056762695
146,SMG_Duct,3,71,7,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x31025y15111,31025,15111,11.351541519165039
146,SMG_Duct,3,72,7,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x30003y5621,30003,5621,11.356505393981934
146,SMG_Duct,3,73,7,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x10585y7227,10585,7227,11.374542236328125
146,SMG_Duct,3,74,7,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x19345y6789,19345,6789,11.379329681396484
146,SMG_Duct,3,75,7,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x29711y4891,29711,4891,11.384858131408691
146,SMG_Duct,3,76,7,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x30149y12921,30149,12921,11.389538764953613
146,SMG_Duct,3,77,7,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x12483y15549,12483,15549,11.399517059326172
146,SMG_Duct,3,78,7,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x15403y16279,15403,16279,11.415316581726074
146,SMG_Duct,3,79,7,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x6497y6935,6497,6935,11.451127052307129
146,SMG_Duct,3,80,8,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x25769y4745,25769,4745,11.455358505249023
146,SMG_Duct,3,81,8,1,4245-TS1,TCGA-05-4245-01A-01-TS1_x2993y6059,2993,6059,11.45615291595459
146,SMG_Duct,3,82,8,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x5621y17009,5621,17009,11.463105201721191
146,SMG_Duct,3,83,8,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x10877y7081,10877,7081,11.468402862548828
146,SMG_Duct,3,84,8,4,4245-TS1,TCGA-05-4245-01A-01-TS1_x2409y7957,2409,7957,11.473483085632324
146,SMG_Duct,3,85,8,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x23725y7957,23725,7957,11.480450630187988
146,SMG_Duct,3,86,8,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x26061y1971,26061,1971,11.491572380065918
146,SMG_Duct,3,87,8,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x28835y8249,28835,8249,11.495827674865723
146,SMG_Duct,3,88,8,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x14965y17447,14965,17447,11.504802703857422
146,SMG_Duct,3,89,8,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x24163y2847,24163,2847,11.504881858825684
146,SMG_Duct,3,90,9,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x22557y11607,22557,11607,11.5067777633667
146,SMG_Duct,3,91,9,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x12629y7665,12629,7665,11.5178804397583
146,SMG_Duct,3,92,9,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x18469y13213,18469,13213,11.550694465637207
146,SMG_Duct,3,93,9,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x33215y16717,33215,16717,11.560023307800293
146,SMG_Duct,3,94,9,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x17447y14673,17447,14673,11.563610076904297
146,SMG_Duct,3,95,9,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x21535y3139,21535,3139,11.575555801391602
146,SMG_Duct,3,96,9,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x30733y13943,30733,13943,11.578333854675293
146,SMG_Duct,3,97,9,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x6643y19199,6643,19199,11.579602241516113
146,SMG_Duct,3,98,9,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x5621y15403,5621,15403,11.583427429199219
146,SMG_Duct,3,99,9,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x5329y3285,5329,3285,11.588963508605957
146,Fibro_adventitial,4,0,0,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x17593y5037,17593,5037,11.338706016540527
146,Fibro_adventitial,4,1,0,1,4245-BS1,TCGA-05-4245-01A-01-BS1_x4307y9563,4307,9563,11.348114967346191
146,Fibro_adventitial,4,2,0,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x30295y6059,30295,6059,11.614736557006836
146,Fibro_adventitial,4,3,0,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x3723y18177,3723,18177,11.636648178100586
146,Fibro_adventitial,4,4,0,4,4245-BS1,TCGA-05-4245-01A-01-BS1_x6643y11169,6643,11169,11.639991760253906
146,Fibro_adventitial,4,5,0,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x13067y6351,13067,6351,11.709341049194336
146,Fibro_adventitial,4,6,0,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x28543y6789,28543,6789,11.710296630859375
146,Fibro_adventitial,4,7,0,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x20075y10439,20075,10439,11.721299171447754
146,Fibro_adventitial,4,8,0,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x16863y4891,16863,4891,11.750519752502441
146,Fibro_adventitial,4,9,0,9,4245-TS1,TCGA-05-4245-01A-01-TS1_x11315y3139,11315,3139,11.772669792175293
146,Fibro_adventitial,4,10,1,0,4245-TS1,TCGA-05-4245-01A-01-TS1_x2555y6935,2555,6935,11.807548522949219
146,Fibro_adventitial,4,11,1,1,4245-BS1,TCGA-05-4245-01A-01-BS1_x5767y13359,5767,13359,11.834406852722168
146,Fibro_adventitial,4,12,1,2,4245-TS1,TCGA-05-4245-01A-01-TS1_x8395y4891,8395,4891,11.92014217376709
146,Fibro_adventitial,4,13,1,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x29127y10731,29127,10731,11.94256591796875
146,Fibro_adventitial,4,14,1,4,4245-TS1,TCGA-05-4245-01A-01-TS1_x8249y3723,8249,3723,12.004202842712402
146,Fibro_adventitial,4,15,1,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x14527y5183,14527,5183,12.035027503967285
146,Fibro_adventitial,4,16,1,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x14235y5913,14235,5913,12.04802131652832
146,Fibro_adventitial,4,17,1,7,4245-BS1,TCGA-05-4245-01A-01-BS1_x10585y6059,10585,6059,12.0493745803833
146,Fibro_adventitial,4,18,1,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x21389y1387,21389,1387,12.051531791687012
146,Fibro_adventitial,4,19,1,9,4245-TS1,TCGA-05-4245-01A-01-TS1_x11607y6935,11607,6935,12.057770729064941
146,Fibro_adventitial,4,20,2,0,4245-BS1,TCGA-05-4245-01A-01-BS1_x4307y11023,4307,11023,12.069219589233398
146,Fibro_adventitial,4,21,2,1,4245-TS1,TCGA-05-4245-01A-01-TS1_x7811y4161,7811,4161,12.132105827331543
146,Fibro_adventitial,4,22,2,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x26061y6643,26061,6643,12.157364845275879
146,Fibro_adventitial,4,23,2,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x10293y13213,10293,13213,12.212738990783691
146,Fibro_adventitial,4,24,2,4,4245-BS1,TCGA-05-4245-01A-01-BS1_x8979y11315,8979,11315,12.272247314453125
146,Fibro_adventitial,4,25,2,5,4245-BS1,TCGA-05-4245-01A-01-BS1_x14381y4307,14381,4307,12.275300025939941
146,Fibro_adventitial,4,26,2,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x32339y6789,32339,6789,12.282797813415527
146,Fibro_adventitial,4,27,2,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x8541y8103,8541,8103,12.328381538391113
146,Fibro_adventitial,4,28,2,8,4245-TS1,TCGA-05-4245-01A-01-TS1_x4015y6643,4015,6643,12.330838203430176
146,Fibro_adventitial,4,29,2,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x25915y5621,25915,5621,12.371254920959473
146,Fibro_adventitial,4,30,3,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x32339y15257,32339,15257,12.388101577758789
146,Fibro_adventitial,4,31,3,1,4245-TS1,TCGA-05-4245-01A-01-TS1_x1241y9271,1241,9271,12.411463737487793
146,Fibro_adventitial,4,32,3,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x9709y3577,9709,3577,12.416004180908203
146,Fibro_adventitial,4,33,3,3,4245-BS1,TCGA-05-4245-01A-01-BS1_x6205y7081,6205,7081,12.447473526000977
146,Fibro_adventitial,4,34,3,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x33069y5767,33069,5767,12.454018592834473
146,Fibro_adventitial,4,35,3,5,4245-TS1,TCGA-05-4245-01A-01-TS1_x4891y5767,4891,5767,12.48063850402832
146,Fibro_adventitial,4,36,3,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x15549y4307,15549,4307,12.508448600769043
146,Fibro_adventitial,4,37,3,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x30295y14235,30295,14235,12.522576332092285
146,Fibro_adventitial,4,38,3,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x22703y3869,22703,3869,12.530525207519531
146,Fibro_adventitial,4,39,3,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x13651y15695,13651,15695,12.531847953796387
146,Fibro_adventitial,4,40,4,0,4245-TS1,TCGA-05-4245-01A-01-TS1_x7811y4453,7811,4453,12.561909675598145
146,Fibro_adventitial,4,41,4,1,4245-TS1,TCGA-05-4245-01A-01-TS1_x12337y3431,12337,3431,12.580266952514648
146,Fibro_adventitial,4,42,4,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x27083y11753,27083,11753,12.598430633544922
146,Fibro_adventitial,4,43,4,3,4245-BS1,TCGA-05-4245-01A-01-BS1_x12483y11899,12483,11899,12.60473346710205
146,Fibro_adventitial,4,44,4,4,4245-TS1,TCGA-05-4245-01A-01-TS1_x6205y3577,6205,3577,12.640767097473145
146,Fibro_adventitial,4,45,4,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x26791y11607,26791,11607,12.647544860839844
146,Fibro_adventitial,4,46,4,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x6351y17447,6351,17447,12.654108047485352
146,Fibro_adventitial,4,47,4,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x20805y1387,20805,1387,12.660947799682617
146,Fibro_adventitial,4,48,4,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x23871y2555,23871,2555,12.663057327270508
146,Fibro_adventitial,4,49,4,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x5913y12629,5913,12629,12.677059173583984
146,Fibro_adventitial,4,50,5,0,4245-TS1,TCGA-05-4245-01A-01-TS1_x7227y7227,7227,7227,12.702897071838379
146,Fibro_adventitial,4,51,5,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x7665y10731,7665,10731,12.716034889221191
146,Fibro_adventitial,4,52,5,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x6935y5475,6935,5475,12.717445373535156
146,Fibro_adventitial,4,53,5,3,4245-BS1,TCGA-05-4245-01A-01-BS1_x9417y11169,9417,11169,12.72941780090332
146,Fibro_adventitial,4,54,5,4,4245-TS1,TCGA-05-4245-01A-01-TS1_x7519y7665,7519,7665,12.735145568847656
146,Fibro_adventitial,4,55,5,5,4245-TS1,TCGA-05-4245-01A-01-TS1_x2847y10001,2847,10001,12.742023468017578
146,Fibro_adventitial,4,56,5,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x11461y8395,11461,8395,12.7556734085083
146,Fibro_adventitial,4,57,5,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x7519y2555,7519,2555,12.766712188720703
146,Fibro_adventitial,4,58,5,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x25039y11607,25039,11607,12.783453941345215
146,Fibro_adventitial,4,59,5,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x16717y6643,16717,6643,12.788407325744629
146,Fibro_adventitial,4,60,6,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x29565y17301,29565,17301,12.803937911987305
146,Fibro_adventitial,4,61,6,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x11023y3577,11023,3577,12.815744400024414
146,Fibro_adventitial,4,62,6,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x18907y8395,18907,8395,12.831512451171875
146,Fibro_adventitial,4,63,6,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x33069y5913,33069,5913,12.838254928588867
146,Fibro_adventitial,4,64,6,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x23579y8103,23579,8103,12.883772850036621
146,Fibro_adventitial,4,65,6,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x13213y6351,13213,6351,12.95251750946045
146,Fibro_adventitial,4,66,6,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x12629y6497,12629,6497,12.991329193115234
146,Fibro_adventitial,4,67,6,7,4245-BS1,TCGA-05-4245-01A-01-BS1_x3577y11607,3577,11607,12.994333267211914
146,Fibro_adventitial,4,68,6,8,4245-TS1,TCGA-05-4245-01A-01-TS1_x5475y5913,5475,5913,13.024185180664062
146,Fibro_adventitial,4,69,6,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x22995y9709,22995,9709,13.0278959274292
146,Fibro_adventitial,4,70,7,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x19491y9417,19491,9417,13.049999237060547
146,Fibro_adventitial,4,71,7,1,4245-TS1,TCGA-05-4245-01A-01-TS1_x6059y5037,6059,5037,13.05841064453125
146,Fibro_adventitial,4,72,7,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x8833y11753,8833,11753,13.062119483947754
146,Fibro_adventitial,4,73,7,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x21097y5329,21097,5329,13.064685821533203
146,Fibro_adventitial,4,74,7,4,4245-BS1,TCGA-05-4245-01A-01-BS1_x6351y7227,6351,7227,13.074264526367188
146,Fibro_adventitial,4,75,7,5,4245-BS1,TCGA-05-4245-01A-01-BS1_x4161y8103,4161,8103,13.100661277770996
146,Fibro_adventitial,4,76,7,6,4245-TS1,TCGA-05-4245-01A-01-TS1_x2993y10293,2993,10293,13.114697456359863
146,Fibro_adventitial,4,77,7,7,4245-TS1,TCGA-05-4245-01A-01-TS1_x4745y4161,4745,4161,13.116289138793945
146,Fibro_adventitial,4,78,7,8,4245-TS1,TCGA-05-4245-01A-01-TS1_x8541y4307,8541,4307,13.123093605041504
146,Fibro_adventitial,4,79,7,9,4245-TS1,TCGA-05-4245-01A-01-TS1_x9125y5183,9125,5183,13.137443542480469
146,Fibro_adventitial,4,80,8,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x22849y11607,22849,11607,13.156041145324707
146,Fibro_adventitial,4,81,8,1,4245-TS1,TCGA-05-4245-01A-01-TS1_x9271y7665,9271,7665,13.165839195251465
