A,B,R,z,p
AT2,SMG_Basal,0.14155802130699158,75.93428802490234,0.0
AT2,SMG_Duct,0.19031751155853271,102.08976745605469,0.0
AT2,SMG_Mucous,0.21321509778499603,114.37244415283203,0.0
AT2,SMG_Serous,0.17438647150993347,93.5440673828125,0.0
AT2,Schwann_Myelinating,0.12553778290748596,67.34074401855469,0.0
AT2,Schwann_nonmyelinating,-0.13662026822566986,-73.28559112548828,0.0
AT2,Secretory_Club,0.13224570453166962,70.93899536132812,0.0
AT2,Secretory_Goblet,0.08109307289123535,43.499794006347656,0.0
AT2,Suprabasal,0.03490781784057617,18.725187301635742,3.085842434617917e-78
AT2,T_reg,0.5031673312187195,269.9080810546875,0.0
AT2,gdT,0.4989587366580963,267.6505126953125,0.0
B_memory,B_memory,0.6112440824508667,327.8824157714844,0.0
B_memory,B_naive,0.5312083959579468,284.9498291015625,0.0
B_memory,B_plasma_IgA,0.20518477261066437,110.06483459472656,0.0
B_memory,B_plasma_IgG,0.2880300283432007,154.50453186035156,0.0
B_memory,B_plasmablast,0.41801443696022034,224.23052978515625,0.0
B_memory,Basal,0.07203086465597153,38.63866424560547,0.0
B_memory,CD4_EM_Effector,0.5145048499107361,275.98974609375,0.0
B_memory,CD4_TRM,0.4903945326805115,263.0565185546875,0.0
B_memory,CD4_naive_CM,0.543353796005249,291.46484375,0.0
B_memory,CD8_EM,0.5170924663543701,277.3777770996094,0.0
B_memory,CD8_EM_EMRA,0.587715208530426,315.2611083984375,0.0
B_memory,CD8_TRM_EM,0.5339024066925049,286.3949279785156,0.0
B_memory,CD8_TRM,0.46419382095336914,249.00198364257812,0.0
B_memory,Chondrocyte,0.24749869108200073,132.76278686523438,0.0
B_memory,Ciliated,0.05663830414414406,30.381813049316406,9.552241394451285e-203
B_memory,DC_1,0.6112878918647766,327.9059143066406,0.0
B_memory,DC_2,0.57245272397995,307.07403564453125,0.0
B_memory,DC_activated,0.5728338956832886,307.27850341796875,0.0
B_memory,DC_plasmacytoid,0.4802616536617279,257.6210632324219,0.0
B_memory,Deuterosomal,-0.024199454113841057,-12.981026649475098,1.5676505637654437e-38
B_memory,Dividing_AT2,0.4222913682460785,226.52474975585938,0.0
B_memory,Dividing_Basal,0.21744288504123688,116.64030456542969,0.0
B_memory,Endothelia_Lymphatic,0.2839037775993347,152.2911376953125,0.0
B_memory,Endothelia_vascular_Cap_a,0.5006323456764221,268.54827880859375,0.0
B_memory,Endothelia_vascular_Cap_g,0.48474588990211487,260.0264892578125,0.0
B_memory,Endothelia_vascular_arterial_pulmonary,0.3021225333213806,162.0640106201172,0.0
B_memory,Endothelia_vascular_arterial_systemic,0.02401111088693142,12.879995346069336,5.833907862236713e-38
B_memory,Endothelia_vascular_venous_pulmonary,0.2646385133266449,141.95689392089844,0.0
B_memory,Endothelia_vascular_venous_systemic,0.1340825855731964,71.92433166503906,0.0
B_memory,Erythrocyte,0.5676202178001404,304.4817810058594,0.0
B_memory,Fibro_adventitial,0.07672125846147537,41.1546745300293,0.0
B_memory,Fibro_alveolar,0.518854022026062,278.3227233886719,0.0
B_memory,Fibro_immune_recruiting,0.2428479790687561,130.26806640625,0.0
B_memory,Fibro_myofibroblast,0.08417152613401413,45.1511344909668,0.0
B_memory,Fibro_peribronchial,0.07039593160152435,37.761653900146484,0.0
B_memory,Fibro_perichondrial,0.06013571843504906,32.25788879394531,2.726977325852036e-228
B_memory,ILC,0.5107538104057312,273.97760009765625,0.0
B_memory,Ionocyte_n_Brush,0.094366654753685,50.6199836730957,0.0
B_memory,MAIT,0.5656618475914001,303.4312744140625,0.0
B_memory,Macro_CHIT1,0.3785477876663208,203.05990600585938,0.0
B_memory,Macro_interstitial,0.5937237739562988,318.48419189453125,0.0
B_memory,Macro_AW_CX3CR1,0.47845619916915894,256.652587890625,0.0
B_memory,Macro_alveolar_metallothioneins,0.5720897316932678,306.8793029785156,0.0
B_memory,Macro_alv,0.33732521533966064,180.94737243652344,0.0
B_memory,Macro_dividing,0.4265187382698059,228.79238891601562,0.0
B_memory,Macro_int,0.5813149809837341,311.8279113769531,0.0
B_memory,Macro_CCL,0.5827861428260803,312.6170654296875,0.0
B_memory,Mast_cell,0.5242645144462585,281.2250061035156,0.0
B_memory,Megakaryocyte,0.205073744058609,110.00527954101562,0.0
B_memory,Mesothelia,0.33550044894218445,179.96852111816406,0.0
B_memory,Macrophage_intermediate,0.5656008720397949,303.3985595703125,0.0
B_memory,Monocyte_CD14,0.6023249626159668,323.0980224609375,0.0
B_memory,Monocyte_CD16,0.593271017074585,318.2413330078125,0.0
B_memory,Muscle_airway,-0.22159992158412933,-118.8702163696289,0.0
B_memory,Muscle_pericyte_airway,0.1966760754585266,105.50061798095703,0.0
B_memory,Muscle_pericyte_parenchyma,0.4736832082271576,254.09226989746094,0.0
B_memory,Muscle_perivascular_immune_recruiting,0.2690335512161255,144.31448364257812,0.0
B_memory,Muscle_smooth_pulmonary,-0.2067061960697174,-110.88095092773438,0.0
B_memory,Muscle_smooth_syst_arterial,-0.22416065633296967,-120.24384307861328,0.0
B_memory,Myoepithelial,0.23762305080890656,127.46531677246094,0.0
B_memory,NAF_endoneurial,-0.12729966640472412,-68.28585052490234,0.0
B_memory,NAF_perineurial,-0.2032817006111145,-109.04399108886719,0.0
B_memory,NK_CD16hi,0.5088178515434265,272.9391174316406,0.0
B_memory,NKT,0.5781519412994385,310.1311950683594,0.0
B_memory,NK_CD11d,0.461569219827652,247.59410095214844,0.0
B_memory,NK_CD56bright,0.4356607496738434,233.6963348388672,0.0
B_memory,Neuroendocrine,0.23271657526493073,124.83338928222656,0.0
B_memory,SMG_Basal,0.1616096794605255,86.69036102294922,0.0
B_memory,SMG_Duct,0.22817809879779816,122.39887237548828,0.0
B_memory,SMG_Mucous,0.23541702330112457,126.2819595336914,0.0
B_memory,SMG_Serous,0.22665399312973022,121.58131408691406,0.0
B_memory,Schwann_Myelinating,0.14304934442043304,76.73426055908203,0.0
B_memory,Schwann_nonmyelinating,-0.14725932478904724,-78.9925765991211,0.0
B_memory,Secretory_Club,0.1335228979587555,71.62410736083984,0.0
B_memory,Secretory_Goblet,0.08452130109071732,45.33876037597656,0.0
B_memory,Suprabasal,0.03854053094983101,20.673839569091797,5.958244845161811e-95
B_memory,T_reg,0.5246160626411438,281.41357421875,0.0
B_memory,gdT,0.5318199992179871,285.27789306640625,0.0
